match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3943043,24,1,Spain,England,0,0,Final,Yellow Card,Harry Kane,England,[Yellow Card] Harry Kane of England shown a yellow card for a foul on Fabián Ruiz Peña.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:44.641228
3943043,25,1,Spain,England,0,0,Final,Injury,Kobbie Mainoo,England,[Injury] Concern for England as Kobbie Mainoo goes down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:45.709703
3943043,25,1,Spain,England,0,0,Final,Injury,Fabián Ruiz Peña,Spain,"[Injury] Fabián Ruiz Peña down for Spain, receiving medical attention on the pitch.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:47.575701
3943043,26,1,Spain,England,0,0,Final,Free Kick,Unai Simón Mendibil,Spain,[Foul] Free kick awarded to Spain after a foul on goalkeeper Unai Simón in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:49.451466
3943043,27,1,Spain,England,0,0,Final,Shot (Saved),Fabián Ruiz Peña,Spain,"[Shot Saved] Attempt saved! Fabián Ruiz Peña dribbles past his man, but Pickford denies his right-footed shot from the edge of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:31:51.000675
3943043,28,1,Spain,England,0,0,Final,General,Jude Bellingham,England,"[General] England dominating midfield with 77% possession, led by Bellingham's influence.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:53.774667
3943043,29,1,Spain,England,0,0,Final,Yellow Card,Daniel Olmo Carvajal,Spain,[Yellow Card] Daniel Olmo Carvajal (Spain) receives a yellow card for a foul on Declan Rice (England).,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:54.893849
3943043,29,1,Spain,England,0,0,Final,Injury,Declan Rice,England,[Injury] Injury concern for England as Declan Rice goes down on the pitch.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:55.839792
3943043,31,1,Spain,England,0,0,Final,Free Kick,John Stones,England,[Foul] Foul by Rodrigo Hernández (Spain) on Jude Bellingham (England). Free kick for England in their defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:56.946671
3943043,32,1,Spain,England,0,0,Final,Injury,Phil Foden,England,[Injury] Injury concern for England as Phil Foden goes down on the pitch.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:58.067480
3943043,32,1,Spain,England,0,0,Final,Injury,Fabián Ruiz Peña,Spain,"[Injury] Fabián Ruiz Peña down for Spain, receiving medical attention on the pitch.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:31:59.013489
3943043,33,1,Spain,England,0,0,Final,General,Luke Shaw,England,"[General] Spain dominating midfield with 100% possession, Laporte highly active with seven touches.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:02.488701
3943043,34,1,Spain,England,0,0,Final,Shot (Blocked),Daniel Olmo Carvajal,Spain,[Shot Blocked] Attempt blocked! Daniel Olmo Carvajal's right-footed shot from the edge of the box is denied by Harry Kane. It's been an open game with chances at both ends.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:32:04.094572
3943043,35,1,Spain,England,0,0,Final,Corner,Harry Kane,England,"[Corner] Corner for England. Delivered by Harry Kane, conceded by Morata.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:05.014392
3943043,36,1,Spain,England,0,0,Final,General,Nicholas Williams Arthuer,Spain,"[General] Spain dominating midfield with 73% possession, led by Nicholas Williams Arthuer's activity.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:08.405576
3943043,37,1,Spain,England,0,0,Final,General,Fabián Ruiz Peña,Spain,"[General] Spain in control, dominating midfield for the last 2 minutes. Bellingham remains active for England.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:10.920200
3943043,38,1,Spain,England,0,0,Final,General,Phil Foden,England,"[General] England dominating midfield with 70% possession, Walker highly influential with 10 touches.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:13.342927
3943043,39,1,Spain,England,0,0,Final,General,Marc Cucurella Saseta,Spain,"[General] England controlling possession with 55%, primarily in midfield. Walker heavily involved with 12 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:15.959452
3943043,40,1,Spain,England,0,0,Final,General,Bukayo Saka,England,"[General] Spain controlling possession with 57%, mainly in midfield. Harry Kane active for England with 8 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:18.541599
3943043,41,1,Spain,England,0,0,Final,General,Luke Shaw,England,"[General] Spain controlling midfield with 88% possession, but England gaining momentum in the last few minutes.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:32:22.095107
3943043,42,1,Spain,England,0,0,Final,Shot (Blocked),Álvaro Borja Morata Martín,Spain,[Shot Blocked] Attempt blocked! Morata beats his man but his right-footed shot from the center of the box is stopped by John Stones.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:32:23.119530
3943043,43,1,Spain,England,0,0,Final,Corner,Álvaro Borja Morata Martín,Spain,"[Corner] Corner for Spain. Morata delivers, seeking the breakthrough before halftime.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:24.088603
3943043,44,1,Spain,England,0,0,Final,Shot (Blocked),Harry Kane,England,[Shot Blocked] Attempt blocked! Harry Kane's right-footed shot from the center of the box is denied by Rodrigo Hernández.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:32:25.349518
3943043,45,1,Spain,England,0,0,Final,Shot (Saved),Phil Foden,England,[Shot Saved] Great save! Unai Simón denies Foden's left-footed attempt from the six-yard box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:26.602662
3943043,46,1,Spain,England,0,0,Final,General,Daniel Carvajal Ramos,Spain,"[General] Spain dominating midfield with 81% possession, asserting their control.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:27.636079
3943043,47,1,Spain,England,0,0,Final,General,,Spain,"[General] Spain in control, dominating possession for the last 2 minutes.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:28.618513
3943043,45,2,Spain,England,0,0,Final,Kick Off,,England,[Kick Off] The second half is underway! Spain and England locked in a tense battle.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:29.857302
3943043,45,2,Spain,England,0,0,Final,Substitution,Rodrigo Hernández Cascante,Spain,"[Substitution] Substitution for Spain. Rodrigo Hernández Cascante departs due to injury, replaced by Martín Zubimendi Ibáñez.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:31.024869
3943043,46,2,Spain,England,1,0,Final,Goal,Nicholas Williams Arthuer,Spain,"[Goal] Goal! Spain 1, England 0. Nicholas Williams scores with a left-footed shot from the centre of the box, assisted by Lamine Yamal.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:32.331897
3943043,47,2,Spain,England,1,0,Final,General,Unai Simón Mendibil,Spain,"[General] Spain maintaining control in their defensive third with 80% possession, but England is gaining momentum.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:32:36.924987
3943043,48,2,Spain,England,1,0,Final,Shot (Off T),Daniel Olmo Carvajal,Spain,[Shot Missed] Attempt missed! Daniel Olmo Carvajal dribbles past his man but fires over from the center of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:32:38.285904
3943043,49,2,Spain,England,1,0,Final,General,Luke Shaw,England,"[General] England in control with 68% possession, dominating midfield through Bellingham's influence.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:32:41.895128
3943043,50,2,Spain,England,1,0,Final,General,Jude Bellingham,England,"[General] England in control, dominating midfield for the last 2 minutes with 84% possession.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:32:46.936205
3943043,51,2,Spain,England,1,0,Final,General,Nicholas Williams Arthuer,Spain,"[General] England in control, dominating midfield for the last 3 minutes with 62% possession.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:32:50.625056
3943043,52,2,Spain,England,1,0,Final,Yellow Card,John Stones,England,[Yellow Card] John Stones (England) shown a yellow card for a foul on Zubimendi.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:52.558257
3943043,53,2,Spain,England,1,0,Final,Free Kick,Aymeric Laporte,Spain,[Free Kick] Foul by Jude Bellingham (England) on Aymeric Laporte (Spain) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:53.894616
3943043,54,2,Spain,England,1,0,Final,Shot (Wayward),Álvaro Borja Morata Martín,Spain,[Shot Missed] Morata's right-footed attempt from the center of the box goes wayward. Spain applying pressure with two shots in quick succession.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:56.027118
3943043,55,2,Spain,England,1,0,Final,Shot (Off T),Nicholas Williams Arthuer,Spain,[Shot Missed] Attempt missed! Nicholas Williams Arthuer dribbles past his man but fires wide from the edge of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:32:57.125612
3943043,56,2,Spain,England,1,0,Final,Free Kick,John Stones,England,[Foul] Free kick awarded to England after a foul by Spain on John Stones in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:32:58.699981
3943043,57,2,Spain,England,1,0,Final,General,Unai Simón Mendibil,Spain,"[General] England dominating play in Spain's defensive third, holding 67% possession.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:33:02.184100
3943043,58,2,Spain,England,1,0,Final,General,Jordan Pickford,England,"[General] Spain maintaining control in midfield, but England gaining momentum after a strong 7-minute push.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:33:06.664798
3943043,59,2,Spain,England,1,0,Final,General,Luke Shaw,England,"[General] England dominating midfield with 100% possession, led by Bukayo Saka's influence.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:33:10.934031
3943043,60,2,Spain,England,1,0,Final,Substitution,Harry Kane,England,[Substitution] Tactical change for England. Ollie Watkins replaces Harry Kane in the 60th minute.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:11.930381
3943043,61,2,Spain,England,1,0,Final,Foul,Bukayo Saka,England,[Foul] Foul by Nicholas Williams Arthur (Spain) on Bukayo Saka (England) near the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:13.973519
3943043,62,2,Spain,England,1,0,Final,Free Kick,Phil Foden,England,[Free Kick] Free kick awarded to England! Foden brought down on the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:15.961586
3943043,63,2,Spain,England,1,0,Final,Shot (Off T),Jude Bellingham,England,[Shot Missed] Attempt missed! Jude Bellingham dribbles past his man but fires wide from the edge of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:33:17.114575
3943043,64,2,Spain,England,1,0,Final,General,Ollie Watkins,England,"[General] England asserting dominance in midfield, boasting 65% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:21.506005
3943043,65,2,Spain,England,1,0,Final,Shot (Saved),Lamine Yamal Nasraoui Ebana,Spain,"[Shot Saved] Attempt saved! Lamine Yamal dribbles past his man, but Pickford denies the left-footed shot from the center of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:33:23.504844
3943043,66,2,Spain,England,1,0,Final,Shot (Blocked),Aymeric Laporte,Spain,[Shot Blocked] Attempt blocked! Aymeric Laporte's header from the center of the box denied by Declan Rice.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:24.982011
3943043,67,2,Spain,England,1,0,Final,Substitution,Álvaro Borja Morata Martín,Spain,[Substitution] Tactical change for Spain. Morata makes way for Mikel Oyarzabal.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:25.997439
3943043,68,2,Spain,England,1,0,Final,Corner,Lamine Yamal Nasraoui Ebana,Spain,"[Corner] Corner for Spain! Delivered by Lamine Yamal, conceded by John Stones.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:26.988869
3943043,69,2,Spain,England,1,0,Final,Substitution,Kobbie Mainoo,England,[Substitution] Substitution for England. Cole Palmer replaces Kobbie Mainoo in a tactical shift.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:28.276560
3943043,70,2,Spain,England,1,0,Final,General,Aymeric Laporte,Spain,"[General] Spain maintaining control with 56% possession, Fabián Ruiz leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:31.227879
3943043,71,2,Spain,England,1,0,Final,Shot (Saved),Mikel Oyarzabal Ugarte,Spain,[Shot Saved] Attempt saved! Mikel Oyarzabal's left-footed shot from the right side of the box denied by Pickford.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:32.308625
3943043,72,2,Spain,England,1,1,Final,Goal,Cole Palmer,England,"[Goal] Goal! Spain 1, England 1. Cole Palmer equalizes with a left-footed shot from the edge of the box, assisted by Jude Bellingham.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:34.350485
3943043,73,2,Spain,England,1,1,Final,General,Martín Zubimendi Ibáñez,Spain,"[General] England gaining a slight edge with 52% possession, mainly in midfield.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:36.935542
3943043,74,2,Spain,England,1,1,Final,General,Fabián Ruiz Peña,Spain,"[General] England dominating midfield with 100% possession, led by Cole Palmer's energetic play.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:40.011482
3943043,75,2,Spain,England,1,1,Final,General,Robin Aime Robert Le Normand,Spain,"[General] Spain controlling the game with 60% possession, mostly in their defensive third.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:43.168336
3943043,76,2,Spain,England,1,1,Final,General,Aymeric Laporte,Spain,"[General] Spain dominating midfield with 100% possession, building pressure on England. Le Normand particularly active with 10 events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:33:46.633392
3943043,77,2,Spain,England,1,1,Final,General,John Stones,England,"[General] Spain in control, dominating midfield for the last 2 minutes, led by Cucurella. Momentum shifting as Spain's gap widens to 1.36.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:33:50.283443
3943043,78,2,Spain,England,1,1,Final,Corner,Nicholas Williams Arthuer,Spain,"[Corner] Corner for Spain. Delivered by Nicholas Williams Arthuer, conceded by John Stones.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:33:52.327973
3943043,79,2,Spain,England,1,1,Final,General,Jordan Pickford,England,"[General] Spain dominating midfield with 96% possession, controlling the game as momentum rises.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:33:56.632362
3943043,80,2,Spain,England,1,1,Final,General,Martín Zubimendi Ibáñez,Spain,"[General] Spain in control, dominating midfield for the last 2 minutes with 82% possession.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:34:00.928044
3943043,81,2,Spain,England,1,1,Final,Shot (Saved),Lamine Yamal Nasraoui Ebana,Spain,[Shot Saved] Saved! Lamine Yamal's left-footed effort from the center of the box denied by Pickford.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:02.159893
3943043,82,2,Spain,England,1,1,Final,Substitution,Robin Aime Robert Le Normand,Spain,[Substitution] Tactical change for Spain. Robin Le Normand makes way for José Fernández.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:04.064608
3943043,83,2,Spain,England,1,1,Final,General,Nicholas Williams Arthuer,Spain,"[General] Spain firmly in control with 98% possession, dominating midfield play.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:34:07.547776
3943043,84,2,Spain,England,1,1,Final,Corner,Lamine Yamal Nasraoui Ebana,Spain,"[Corner] Corner for Spain, delivered by Lamine Yamal, conceded by Declan Rice. Spain pushing for a late winner.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:08.587388
3943043,85,2,Spain,England,2,1,Final,Goal,Mikel Oyarzabal Ugarte,Spain,"[Goal] Goal! Spain 2, England 1. Mikel Oyarzabal scores with a right-footed shot from the centre of the box, assisted by Marc Cucurella.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:09.789723
3943043,87,2,Spain,England,2,1,Final,General,José Ignacio Fernández Iglesias,Spain,"[General] England controlling midfield with 100% possession, Ollie Watkins leading the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:34:14.295739
3943043,88,2,Spain,England,2,1,Final,Substitution,Lamine Yamal Nasraoui Ebana,Spain,[Substitution] Tactical change for Spain. Lamine Yamal makes way for Mikel Merino.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:15.305063
3943043,89,2,Spain,England,2,1,Final,Substitution,Phil Foden,England,[Substitution] Substitution for England. Ivan Toney replaces Phil Foden in a tactical change.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:16.786697
3943043,90,2,Spain,England,2,1,Final,Yellow Card,Ollie Watkins,England,[Yellow Card] Yellow card for Ollie Watkins (England) for a foul on José Ignacio Fernández Iglesias (Spain).,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:17.774522
3943043,91,2,Spain,England,2,1,Final,Free Kick,Unai Simón Mendibil,Spain,[Free Kick] Free kick awarded to Spain as Unai Simón is fouled in his own half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:18.670846
3943043,92,2,Spain,England,2,1,Final,Free Kick,Cole Palmer,England,[Foul] Foul by Bukayo Saka (England) on Marc Cucurella Saseta (Spain). It's been a scrappy end to the match with three fouls in quick succession.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:20.006381
3943043,93,2,Spain,England,2,1,Final,Free Kick,Unai Simón Mendibil,Spain,[Free Kick] Free kick awarded to England after a foul by Mikel Merino on Marc Guehi in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:20.823934
3943043,94,2,Spain,England,2,1,Final,Free Kick,,Spain,[Free Kick] Free kick awarded to Spain after a foul in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:34:22.978650
