match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
slovakia_romania,45,4,45+4,"The referee blows his whistle to end the first half and the players are now heading to their respective dressing rooms.",general,Half Time,,Both,126
slovakia_romania,46,0,46,"The second half gets underway.",key_event,Kick Off,,Both,33
slovakia_romania,46,0,46,"Denis Dragus (Romania) deprives his opponent of the ball, but the referee blows his whistle for a foul. He's not happy with the decision!",general,General,Dragus,Romania,142
slovakia_romania,47,0,47,"Ivan Schranz (Slovakia) produces an inaccurate low pass into the box that is blocked by the one of the defenders. If this pass had slipped through, the ball would have probably ended up in the back of the net.",general,General,Schranz,Slovakia,208
slovakia_romania,47,0,47,"Ondrej Duda (Slovakia) sends in the corner, but fails to find the head of any of his teammates, allowing the defence to clear.",general,Corner,Duda,Slovakia,134
slovakia_romania,48,0,48,"The game is interrupted as David Hancko (Slovakia) is flagged offside.",general,Offside,Hancko,Slovakia,73
slovakia_romania,49,0,49,"Ianis Hagi (Romania) should know this behaviour is beyond the rules. He was too careless with his challenge and left Daniel Siebert no option but to blow his whistle.",general,General,Hagi,Romania,170
slovakia_romania,52,0,52,"Lukas Haraslin (Slovakia) gets inside the box and tries to beat Florin Nita with a measured shot into the left side of the goal, but the keeper is equal to the effort and makes a fine save.",key_event,Save,"Haraslin, Nita",Slovakia,192
slovakia_romania,53,0,53,"Ivan Schranz (Slovakia) is penalised for a foul. Daniel Siebert had a clear view and blows his whistle.",general,General,Schranz,Slovakia,105
slovakia_romania,54,0,54,"Ondrej Duda (Slovakia) fails to send a pass into the box as his effort is cut out.",general,General,Duda,Slovakia,84
slovakia_romania,55,0,55,"Referee Daniel Siebert has finally had enough of Edward Iordanescu and brandishes a yellow card at him!",key_event,Yellow Card,Iordanescu,Romania,106
slovakia_romania,56,0,56,"Flag goes up against Denis Dragus (Romania) and the referee blows his whistle for offside.",general,Offside,Dragus,Romania,90
slovakia_romania,57,0,57,"Peter Pekarik (Slovakia) is adjudged offside.",general,Offside,Pekarik,Slovakia,47
slovakia_romania,58,0,58,"The referee stops play so that a substitution can be made and Florinel Coman leaves the pitch and Deian Sorescu (Romania) comes on.",key_event,Substitution,"Coman, Sorescu",Romania,131
slovakia_romania,61,0,61,"Razvan Marin (Romania) does well to control a poor pass on the edge of the box then shoots towards the middle of the goal. Martin Dubravka is out of position but leaps to make a brilliant save.",key_event,Save,"Marin, Dubravka",Romania,196
slovakia_romania,61,0,61,"Denis Dragus (Romania) receives a brilliant pass and wastes a big opportunity as his shot from inside the penalty area flies just over the crossbar.",key_event,Shot,Dragus,Romania,153
slovakia_romania,63,0,63,"Denis Dragus (Romania) gives away a foul for a clumsy challenge. Referee Daniel Siebert saw the whole situation.",general,General,Dragus,Romania,112
slovakia_romania,64,0,64,"David Strelec (Slovakia) latches on to a precise defence-splitting pass and drills a nice strike from a promising distance towards the middle of the goal. Florin Nita has a clear sight of it and makes a comfortable save.",key_event,Save,"Strelec, Nita",Slovakia,216
slovakia_romania,65,0,65,"Stanislav Lobotka (Slovakia) touches the ball with his hand inside the box!",general,General,Lobotka,Slovakia,73
slovakia_romania,65,0,65,"Good team movement sets up Lukas Haraslin (Slovakia) on the edge of the box, but he slices the ball narrowly wide of the right post.",key_event,Shot,Haraslin,Slovakia,141
slovakia_romania,66,0,66,"We are about to witness a subsitution. Dennis Man (Romania) for Ianis Hagi.",key_event,Substitution,"Hagi, Man",Romania,79
slovakia_romania,67,0,67,"Edward Iordanescu has decided to introduce fresh legs, with George Puscas (Romania) replacing Denis Dragus.",key_event,Substitution,"Dragus, Puscas, Iordanescu",Romania,109
slovakia_romania,69,0,69,"Romania are showcasing great team work and neat passing moves.",general,General,,Romania,66
slovakia_romania,70,0,70,"The referee signals that it is time for a substitution and Tomas Suslov (Slovakia) will replace Lukas Haraslin.",key_event,Substitution,"Haraslin, Suslov",Slovakia,119
slovakia_romania,70,0,70,"Today's match ends for David Strelec who will be replaced by Robert Bozenik (Slovakia).",key_event,Substitution,"Strelec, Bozenik",Slovakia,89
slovakia_romania,72,0,72,"A pass from Robert Bozenik (Slovakia) is intercepted by Florin Nita and the move breaks down.",general,General,"Bozenik, Nita",Slovakia,92
slovakia_romania,74,0,74,"The game is interrupted. Robert Bozenik (Slovakia) has violated the rules in the battle for the ball. No protests or gestures are being made as he is quite aware of what he did.",general,General,Bozenik,Slovakia,179
slovakia_romania,76,0,76,"Denis Vavro (Slovakia) picks up a precise pass and attempts to threaten the keeper with a long-range effort, but it goes well wide of the mark.",key_event,Shot,Vavro,Slovakia,149
slovakia_romania,77,0,77,"Ivan Schranz (Slovakia) robs an opponent of the ball and explodes in anger when Daniel Siebert blows for a foul.",general,General,Schranz,Slovakia,119
slovakia_romania,78,0,78,"That will be all from Ivan Schranz who is being replaced by the fresh legs of David Duris (Slovakia).",key_event,Substitution,"Schranz, Duris",Slovakia,103
slovakia_romania,80,0,80,"Rough tackle by George Puscas (Romania). The referee blows his whistle for a foul.",general,General,Puscas,Romania,84
slovakia_romania,81,0,81,"Ondrej Duda (Slovakia) takes the corner which is cleared by the opposition's defence.",general,Corner,Duda,Slovakia,87
slovakia_romania,82,0,82,"Marius Marin (Romania) makes an overly-aggressive challenge and Daniel Siebert blows his whistle for a foul.",general,General,Marin,Romania,111
slovakia_romania,83,0,83,"Tomas Suslov (Slovakia) takes the ball and sets it for the free kick.",general,Free Kick,Suslov,Slovakia,69
slovakia_romania,85,0,85,"Dennis Man (Romania) looks to break free, but an opposing player clears the ball away.",general,General,Man,Romania,88
slovakia_romania,86,0,86,"Substitution. Adrian Rus (Romania) replaces Razvan Marin.",key_event,Substitution,"Marin, Rus",Romania,62
slovakia_romania,86,0,86,"A cross from a corner kick by Romania is too strong and the ball goes well out of play.",general,Corner,,Romania,92
slovakia_romania,88,0,88,"This yellow card was deserved. The tackle by George Puscas (Romania) was quite harsh and Daniel Siebert didn't hesitate to show him a yellow card.",key_event,Yellow Card,Puscas,Romania,155
slovakia_romania,88,0,88,"The game is interrupted now, Milan Skriniar (Slovakia) picks up a knock and the physio has to come on.",general,General,Skriniar,Slovakia,112
slovakia_romania,89,0,89,"Milan Skriniar (Slovakia) is able to continue to play.",general,General,Skriniar,Slovakia,53
slovakia_romania,90,0,90,"There will be a minimum of 3 min. of added time.",general,General,,Both,54
slovakia_romania,90,1,90+1,"Ondrej Duda (Slovakia) has tested the patience of referee Daniel Siebert and goes into the book for a previous late challenge.",key_event,Yellow Card,Duda,Slovakia,127
slovakia_romania,90,2,90+2,"Francesco Calzona has decided to substitute Peter Pekarik and he is replaced by Norbert Gyomber (Slovakia).",key_event,Substitution,"Pekarik, Gyomber, Calzona",Slovakia,111
slovakia_romania,90,2,90+2,"Substitution. Matus Bero (Slovakia) has come on for Ondrej Duda.",key_event,Substitution,"Duda, Bero",Slovakia,67
slovakia_romania,90,5,90+5,"Daniel Siebert is looking at his watch and immediately ends this match.",key_event,Full Time,,Both,75

