match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
france_belgium,66,0,66,"Antoine Griezmann has a go from the edge of the area. It's wide. It's not happening this, is it? There's 25 minutes remaining for either side to prevent extra time. At this point I think it would only take one goal.",general,General,Griezmann,France,220
france_belgium,70,0,70,"Antoine Griezmann lays it off for Aurelien Tchouameni, who is arriving on the edge of the area, but he balloons it over the bar. That's 16 efforts off target.",general,General,"Griezmann, Tchouameni",France,170
france_belgium,71,0,71,"That's a first effort on goal from Romelu Lukaku and a first real save that Mike Maignan has had to make. Lukaku finds himself in a decent position and hits a low drive towards the bottom corner but the French keeper parries away.",key_event,Save,"Lukaku, Maignan",Belgium,238
france_belgium,72,0,72,"Jeremy Doku sits on the pitch with his hands on the pitch as he tussles with Aurelien Tchouameni and the referee awards France a corner. The Manchester City man isn't happy but replays show it's the right decision.",general,Corner,"Doku, Tchouameni",France,216
france_belgium,75,0,75,"William Saliba has seen enough from his position in the back line and decides to have a crack from range. It's a lovely effort but, surprise surprise, it's off target.",general,General,Saliba,France,172
france_belgium,78,0,78,"Oh. Jan Vertonghen goes into the book after getting himself in a tangle with Randal Kolo Muani. I thought it was the other way round, to be honest with the France player bringing down the Belgian defender. Looks like there's also a yellow card for Belgium manager Domenico Tedesco. He wasn't happy with that decision either.",key_event,Yellow Card,"Vertonghen, Kolo Muani, Tedesco",Belgium,338
france_belgium,80,0,80,"Another good chance for Kylian Mbappe. Hit with power and a decent whip. Wide.",general,General,Mbappe,France,85
france_belgium,84,0,84,"Ohhh that was a huge chance for Belgium! Belgium get on the counter and Kevin de Bruyne drives through the middle and hits a powerful strike low and hard but Mike Maignan makes the save. The Manchester City midfielder has his head in his hands. What an opportunity.",key_event,Save,"de Bruyne, Maignan",Belgium,268
france_belgium,85,0,85,"The game has finally started to open up and it's going to have to if we are to avoid extra time.",general,General,,Both,102
france_belgium,85,0,85,"Breakthrough! France win the ball back deep in their own half and it's a good bit of play from them to work the ball into the penalty area. It comes to Randal Kolo Muani, who lets fly and it takes a deflection off Jan Vertonghen's knee and wrong foots keeper Koen Casteels. It's absolute bedlam as the France bench flood the pitch to celebrate with their teammates. Cruel for Belgium.",key_event,Goal,"Kolo Muani, Vertonghen, Casteels",France,408
france_belgium,86,0,86,"The goal has actually gone down as an own goal for Jan Vertonghen. Ouch. Randal Kolo Muani's effort wouldn't have been on target.",general,Goal,"Vertonghen, Kolo Muani",France,138
france_belgium,89,0,89,"One minute of normal time remains. Is there another chance in this? Kevin de Bruyne will be having nightmares about that chance tonight.",general,General,de Bruyne,Belgium,145
france_belgium,90,0,90,"Half a chance for Belgium as Orel Mangala looks for Romelu Lukaku in the middle of the area but it won't fall for him.",general,General,"Mangala, Lukaku",Belgium,132
france_belgium,90,1,90+1,"We'll have three minutes added on. Charles De Ketelaere and Dodi Lukebakio are on for Timothy Castagne and Yannick Carrasco.",key_event,Substitution,"Castagne, Carrasco, De Ketelaere, Lukebakio",Belgium,144
france_belgium,90,1,90+1,"Are we seeing the final few minutes of Belgium's golden generation?",general,General,,Belgium,75
france_belgium,90,2,90+2,"That goal going down as an own goal means France are still yet to score from open play at Euro 2024.",general,General,,France,104
france_belgium,90,2,90+2,"Jeremy Doku looks to find some room on the left-hand side but his cross is blocked by Dayot Upamecano. Belgium have a late corner.",general,Corner,"Doku, Upamecano",Belgium,143
france_belgium,90,3,90+3,"The corner comes to nothing. It's now or never for Belgium. Final few seconds of stoppage time.",general,Corner,,Belgium,106
france_belgium,90,3,90+3,"Orel Mangala goes into the book for dragging down Randal Kolo Muani, who had got on a run. He had to do that.",key_event,Yellow Card,"Mangala, Kolo Muani",Belgium,127
france_belgium,90,4,90+4,"That is that. France are into the Euro quarter-finals!",key_event,Full Time,,France,59

