match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
final,61,0,61,ENGLAND SUB! Watkins indeed replaces Kane here.,key_event,Substitution,"Kane, Watkins",England,47
final,63,0,63,"Possession for England at the moment, but not too much is happening with it. Will Spain be made to regret not scoring a second? England have been here before in the tournament.",general,General,,England,176
final,65,0,65,Here was the moment...,general,General,,Both,22
final,65,0,65,"CLOSE!  Bellingham turns on the edge of the Spain box and then looks to pick out the bottom corner, but his effort is just wide of the post. Much better from England there!",key_event,Close Call,Bellingham,Both,172
final,66,0,66,"Spain are not having it their own way at the moment. England have survived their wobble without conceding a second, and this final is very much still alive.",general,General,,Both,156
final,67,0,67,"SAVE!  Brilliant save from Pickford to keep out a low strike from Yamal, who had broken past Shaw and then looked to pick out the bottom corner. Excellent goalkeeping from Pickford.",key_event,Save,"Pickford, Shaw, Yamal",Both,181
final,68,0,68,SPAIN SUB! Morata is replaced by Oyarzabal for Spain.,key_event,Substitution,"Morata, Oyarzabal",Spain,53
final,70,0,70,"CLOSE!  Fabian Ruiz hits one just over the crossbar, as Spain threaten a second. Still plenty of time left in this final, and it is delicately poised. Another change is coming here...",key_event,Close Call,Ruiz,Spain,183
final,70,0,70,... ENGLAND SUB! Palmer replaces Mainoo for England.,key_event,Substitution,"Mainoo, Palmer",England,52
final,71,0,71,"Smart defending from Laporte to clear ahead of Saka, as England cause problems with another long ball. Watkins is stretching Spain, and suddenly De la Fuente's side look uncomfortable.",general,General,"Saka, Watkins, Laporte",Both,184
final,72,0,72,SAVE!  Easy save for Pickford to keep out a low strike from Oyarzabal.,key_event,Save,"Pickford, Oyarzabal",Both,70
final,73,0,73,GOAL!  SPAIN 1-1 ENGLAND (PALMER),key_event,Goal,,Both,33
final,73,0,73,"All square in the final! Palmer smashes one past Simon from the edge of the box to level the scores! Saka was down the right, Bellingham then set up Palmer, and the Chelsea attacker managed to find the back of the net to level it up in Berlin.",general,General,"Bellingham, Saka, Palmer, Simon",Both,243
final,75,0,75,Palmer has been sensational since he entered the field. What a footballer.,general,General,Palmer,Both,74
final,77,0,77,"There is going to be a winner in normal time here, I can sense it.",general,General,,Both,66
final,78,0,78,"""Palmer always cuts a composed demeanour on the field, but the Chelsea man could not help but explode into elation after that stunning equaliser! Once again, Southgate's substitutions have a devastating impact, and the Chelsea man's finish from outside the box could not have been more exquisite. England came from behind to win their last-16, quarter-final and semi-final ties. They couldn't do it again, could they?""",general,General,Palmer,England,418
final,79,0,79,Here is the leveller...,general,General,,Both,23
final,80,0,80,"Spain have settled after conceding, and they are looking strong again here.",general,General,,Spain,75
final,82,0,82,"A goal now surely wins it. I still feel like there is another before the end of normal time. Spain are dominating the possession at the moment, with England sitting in their shape.",general,General,,Both,180
final,82,0,82,"SAVE!  Another super save from Pickford to keep out a strike from Yamal, who had been found after smart work from Williams and Olmo. Another big moment from the goalkeeper.",key_event,Save,"Pickford, Olmo, Yamal, Williams",Both,172
final,83,0,83,SPAIN SUB! Nacho enters the field for Le Normand.,key_event,Substitution,"Le Normand, Nacho",Spain,49
final,85,0,85,"Spain are knocking on the door at the moment, but England hold firm.",general,General,,Both,68
final,86,0,86,"Pickford again does well to gather a cross from Yamal, who continues to look dangerous down the right for Spain. We are heading towards the final stages of normal time here.",general,General,"Pickford, Yamal",Spain,173
final,86,0,86,GOAL!  SPAIN 2-1 ENGLAND (OYARZABAL),key_event,Goal,,Both,36
final,86,0,86,"Goodness me. Spain score a second in the 86th minute, as Oyarzabal turns a low Cucurella cross into the back of the net. Hint of offside, but the flag stays down, and he's on.",general,General,"Cucurella, Oyarzabal",Spain,175
final,87,0,87,Super goal that. No question. England do not have long left to turn this one.,general,General,,England,77
final,89,0,89,ENGLAND SUB! Toney replaces Foden here.,key_event,Substitution,"Foden, Toney",England,39
final,89,0,89,SPAIN SUB! Merino enters the field for Yamal.,key_event,Substitution,"Merino, Yamal",Spain,45
final,90,0,90,"CHANCE!  Oh my word. How? How has it not gone in? England have a header from Guehi cleared off the line by Olmo, before Rice heads over. Simon also kept out an effort in there. Spain survive.",key_event,Chance,"Guehi, Rice, Simon, Olmo",Both,191
final,90,1,90+1,We are into the first of four additional minutes here.,general,General,,Both,54
final,90,2,90+2,YELLOW CARD!  Watkins picks up a yellow card for kicking Nacho in the stomach.,key_event,Yellow Card,"Watkins, Nacho",Both,78
final,90,3,90+3,"Spain are almost there. England are going to fall just short here, unless...",general,General,,Both,76
final,90,3,90+3,"... still time for England, who have a free kick inside their own half.",general,Free Kick,,England,71
final,90,4,90+4,"Saka has just fouled Cucurella, and Spain are almost there.",general,General,"Saka, Cucurella",Spain,59
final,90,5,90+5,FULL TIME:  SPAIN 2-1 ENGLAND,key_event,Full Time,,Both,29
