match_id,team_id,team_name,player_id,player_name,jersey_number,position,stage
3938640,908,Slovakia,6990,Milan Škriniar,14,Left Center Back,Group Stage
3938640,908,Slovakia,7975,Lukáš Haraslín,17,Left Wing,Group Stage
3938640,908,Slovakia,8422,Ľubomír Tupta,10,,Group Stage
3938640,908,Slovakia,8967,Ondrej Duda,8,Left Center Midfield,Group Stage
3938640,908,Slovakia,8976,Vernon De Marco Morlacchi,15,,Group Stage
3938640,908,Slovakia,9722,Peter Pekarík,2,Right Back,Group Stage
3938640,908,Slovakia,10919,Juraj Kucka,19,Right Center Midfield,Group Stage
3938640,908,Slovakia,11383,László Bénes,11,Left Center Midfield,Group Stage
3938640,908,Slovakia,15546,Matúš Bero,21,,Group Stage
3938640,908,Slovakia,16041,Patrik Hrošovský,13,,Group Stage
3938640,908,Slovakia,16298,Denis Vavro,3,Right Center Back,Group Stage
3938640,908,Slovakia,16879,Dávid Hancko,16,Left Back,Group Stage
3938640,908,Slovakia,20043,Norbert Gyömbér,6,,Group Stage
3938640,908,Slovakia,28032,Ivan Schranz,26,Right Wing,Group Stage
3938640,908,Slovakia,34904,Róbert Boženík,9,Center Forward,Group Stage
3938640,908,Slovakia,35653,Tomáš Suslov,7,Left Wing,Group Stage
3938640,908,Slovakia,41601,Henrich Ravas,23,,Group Stage
3938640,908,Slovakia,43976,David Strelec,18,Center Forward,Group Stage
3938640,908,Slovakia,44167,Dávid Ďuriš,20,,Group Stage
3938640,908,Slovakia,44336,Sebastián Kóša,25,,Group Stage
3938640,908,Slovakia,52026,Tomáš Rigo,5,,Group Stage
3938640,908,Slovakia,85063,Adam Obert,4,Left Back,Group Stage
3938640,908,Slovakia,163610,Leo Sauer,24,Right Wing,Group Stage
3938642,912,Czech Republic,4870,Tomáš Souček,22,Right Defensive Midfield,Group Stage
3938642,912,Czech Republic,7044,Patrik Schick,10,Center Forward,Group Stage
3938642,912,Czech Republic,7801,Antonín Barák,7,Left Defensive Midfield,Group Stage
3938642,912,Czech Republic,8116,Václav Černý,17,Right Attacking Midfield,Group Stage
3938642,912,Czech Republic,16469,Tomáš Holeš,3,Right Center Back,Group Stage
3938642,912,Czech Republic,16570,Vladimír Coufal,5,Right Wing Back,Group Stage
3938642,912,Czech Republic,21226,Tomáš Chorý,19,,Group Stage
3938642,912,Czech Republic,23454,Petr Ševčík,8,Left Wing Back,Group Stage
3938642,912,Czech Republic,27826,Ondřej Lingr,20,Left Attacking Midfield,Group Stage
3938642,912,Czech Republic,28034,Lukáš Provod,14,Left Defensive Midfield,Group Stage
3938642,912,Czech Republic,28040,Jindřich Staněk,1,Goalkeeper,Group Stage
3938642,912,Czech Republic,28227,Pavel Šulc,25,,Group Stage
3938642,912,Czech Republic,28239,Adam Hložek,9,Left Attacking Midfield,Group Stage
3938642,912,Czech Republic,28272,Ladislav Krejčí,18,Left Center Back,Group Stage
3938642,912,Czech Republic,29484,Jan Kuchta,11,,Group Stage
3938642,912,Czech Republic,32985,Mojmír Chytil,13,Center Forward,Group Stage
3938642,912,Czech Republic,33200,David Zima,2,,Group Stage
3938642,912,Czech Republic,35441,David Doudera,12,,Group Stage
3938642,912,Czech Republic,39143,Matěj Jurásek,26,Right Attacking Midfield,Group Stage
3938642,912,Czech Republic,39338,Lukáš Červ,21,,Group Stage
3938642,912,Czech Republic,40207,Vitezslav Jaros,23,,Group Stage
3938642,912,Czech Republic,46046,Matěj Kovář,16,,Group Stage
3938642,912,Czech Republic,50896,Martin Vitík,6,,Group Stage
3938642,912,Czech Republic,81330,Robin Hranáč,4,Center Back,Group Stage
3938642,912,Czech Republic,134272,David Jurásek,15,Left Wing Back,Group Stage
3938642,912,Czech Republic,287492,Tomáš Vlček,24,,Group Stage
3938642,2138,Georgia,7087,Saba Lobzhanidze,23,Left Wing,Group Stage
3938642,2138,Georgia,7655,Lasha Dvali,3,Left Center Back,Group Stage
3938642,2138,Georgia,7839,Guram Kashia,4,Center Back,Group Stage
3938642,2138,Georgia,11335,Otar Kiteishvili,17,,Group Stage
3938642,2138,Georgia,16005,Solomon Kverkvelia,5,Right Center Back,Group Stage
3938642,2138,Georgia,22242,Heorhii Tsitaishvili,21,Left Wing Back,Group Stage
3938642,2138,Georgia,23272,Giorgi Loria,1,,Group Stage
3938642,2138,Georgia,23646,Giorgi Chakvetadze,10,Right Wing,Group Stage
3938642,2138,Georgia,24284,Giorgi Kvilitaia,11,Center Forward,Group Stage
3938642,2138,Georgia,25036,Otar Kakabadze,2,Right Wing Back,Group Stage
3938642,2138,Georgia,31707,Levan Shengelia,19,,Group Stage
3938642,2138,Georgia,33234,Georges Mikautadze,22,Center Forward,Group Stage
3938642,2138,Georgia,38225,Jemal Tabidze,24,,Group Stage
3938642,2138,Georgia,38229,Khvicha Kvaratskhelia,7,Left Wing,Group Stage
3938642,2138,Georgia,41202,Giorgi Kochorashvili,6,Left Defensive Midfield,Group Stage
3938642,2138,Georgia,44183,Zuriko Davitashvili,9,Right Wing,Group Stage
3938642,2138,Georgia,46802,Nika Kvekveskiri,16,,Group Stage
3938642,2138,Georgia,48178,Luka Lochoshvili,14,Left Wing Back,Group Stage
3938642,2138,Georgia,102371,Giorgi Mamardashvili,25,Goalkeeper,Group Stage
3938642,2138,Georgia,102372,Budu Zivzivadze,8,,Group Stage
3938642,2138,Georgia,135844,Sandro Altunashvili,18,,Group Stage
3938642,2138,Georgia,158014,Luka Gugeshashvili,12,,Group Stage
3938642,2138,Georgia,264017,Anzor Mekvabishvili,20,Right Defensive Midfield,Group Stage
3938642,2138,Georgia,348086,Giorgi Gocholeishvili,13,,Group Stage
3938642,2138,Georgia,390000,Gabriel Sigua,26,,Group Stage
3938642,2138,Georgia,398886,Giorgi Gvelesiani,15,Right Center Back,Group Stage
3938639,909,Turkey,3648,Cenk Tosun,9,,Group Stage
3938639,909,Turkey,7039,Hakan Çalhanoğlu,10,Right Defensive Midfield,Group Stage
3938639,909,Turkey,9085,Salih Özcan,15,Left Defensive Midfield,Group Stage
3938639,909,Turkey,10349,Mehmet Zeki Çelik,2,Right Wing Back,Group Stage
3938639,909,Turkey,10826,Mert Müldür,18,Right Back,Group Stage
3938639,909,Turkey,12293,Kaan Ayhan,22,Left Defensive Midfield,Group Stage
3938639,909,Turkey,12555,Okay Yokuşlu,5,,Group Stage
3938639,909,Turkey,18723,Yunus Akgün,25,,Group Stage
3938639,909,Turkey,22212,Orkun Kökçü,6,Center Attacking Midfield,Group Stage
3938639,909,Turkey,23558,Merih Demiral,3,Right Defensive Midfield,Group Stage
3938639,909,Turkey,29989,Yusuf Yazıcı,11,Center Forward,Group Stage
3938639,909,Turkey,30310,Fehmi Mert Günok,1,Goalkeeper,Group Stage
3938639,909,Turkey,30357,Uğurcan Çakır,23,,Group Stage
3938639,909,Turkey,30438,Ferdi Erenay Kadıoğlu,20,Left Back,Group Stage
3938639,909,Turkey,30442,Altay Bayındır,12,,Group Stage
3938639,909,Turkey,47383,Ahmetcan Kaplan,13,,Group Stage
3938639,909,Turkey,48383,Abdülkerim Bardakcı,14,Left Center Back,Group Stage
3938639,909,Turkey,49689,Muhammed Kerem Aktürkoğlu,7,Left Wing,Group Stage
3938639,909,Turkey,78241,İsmail Yüksek,16,,Group Stage
3938639,909,Turkey,116587,Arda Güler,8,Right Wing,Group Stage
3938639,909,Turkey,133168,Bertuğ Özgür Yıldırım,26,,Group Stage
3938639,909,Turkey,133305,Samet Akaydin,4,Right Center Back,Group Stage
3938639,909,Turkey,134209,Barış Alper Yılmaz,21,Center Forward,Group Stage
3938639,909,Turkey,149576,Semih Kılıçsoy,24,,Group Stage
3938639,909,Turkey,151813,Kenan Yildiz,19,Left Wing,Group Stage
3938639,2138,Georgia,7087,Saba Lobzhanidze,23,,Group Stage
3938639,2138,Georgia,7655,Lasha Dvali,3,Left Center Back,Group Stage
3938639,2138,Georgia,7839,Guram Kashia,4,Center Back,Group Stage
3938639,2138,Georgia,11335,Otar Kiteishvili,17,,Group Stage
3938639,2138,Georgia,16005,Solomon Kverkvelia,5,Right Center Back,Group Stage
3938639,2138,Georgia,22242,Heorhii Tsitaishvili,21,Left Wing Back,Group Stage
3938639,2138,Georgia,23646,Giorgi Chakvetadze,10,Right Center Midfield,Group Stage
3938639,2138,Georgia,24284,Giorgi Kvilitaia,11,,Group Stage
3938639,2138,Georgia,25036,Otar Kakabadze,2,Right Wing Back,Group Stage
3938639,2138,Georgia,31707,Levan Shengelia,19,,Group Stage
3938639,2138,Georgia,33234,Georges Mikautadze,22,Right Center Forward,Group Stage
3938639,2138,Georgia,38225,Jemal Tabidze,24,,Group Stage
3938639,2138,Georgia,38229,Khvicha Kvaratskhelia,7,Left Center Forward,Group Stage
3938639,2138,Georgia,41202,Giorgi Kochorashvili,6,Left Center Midfield,Group Stage
3938639,2138,Georgia,44183,Zuriko Davitashvili,9,Right Wing,Group Stage
3938639,2138,Georgia,46802,Nika Kvekveskiri,16,,Group Stage
3938639,2138,Georgia,48178,Luka Lochoshvili,14,Left Wing Back,Group Stage
3938639,2138,Georgia,102371,Giorgi Mamardashvili,25,Goalkeeper,Group Stage
3938639,2138,Georgia,102372,Budu Zivzivadze,8,Right Center Back,Group Stage
3938639,2138,Georgia,135844,Sandro Altunashvili,18,Left Defensive Midfield,Group Stage
3938639,2138,Georgia,158014,Luka Gugeshashvili,12,,Group Stage
3938639,2138,Georgia,264017,Anzor Mekvabishvili,20,Center Defensive Midfield,Group Stage
3938639,2138,Georgia,348086,Giorgi Gocholeishvili,13,,Group Stage
3938639,2138,Georgia,390000,Gabriel Sigua,26,,Group Stage
3938639,2138,Georgia,398886,Giorgi Gvelesiani,15,,Group Stage
3938641,915,Austria,3325,Marko Arnautović,7,Center Forward,Group Stage
3938641,915,Austria,4813,Andreas Weimann,24,,Group Stage
3938641,915,Austria,8068,Maximilian Wöber,2,,Group Stage
3938641,915,Austria,8309,Michael Gregoritsch,11,Center Forward,Group Stage
3938641,915,Austria,8406,Florian Kainz,17,,Group Stage
3938641,915,Austria,8506,Konrad Laimer,20,Center Attacking Midfield,Group Stage
3938641,915,Austria,8518,Marcel Sabitzer,9,Left Wing,Group Stage
3938641,915,Austria,8778,Gernot Trauner,3,Right Center Back,Group Stage
3938641,915,Austria,8784,Romano Schmid,18,Center Attacking Midfield,Group Stage
3938641,915,Austria,8931,Philipp Lienhart,15,Left Center Back,Group Stage
3938641,915,Austria,9731,Patrick Pentz,13,Goalkeeper,Group Stage
3938641,915,Austria,11396,Florian Grillitsch,10,Left Defensive Midfield,Group Stage
3938641,915,Austria,11820,Kevin Danso,4,Right Center Back,Group Stage
3938641,915,Austria,11821,Stefan Posch,5,Right Back,Group Stage
3938641,915,Austria,13315,Philipp Mwene,16,Left Back,Group Stage
3938641,915,Austria,24977,Christoph Baumgartner,19,Right Wing,Group Stage
3938641,915,Austria,32417,Heinz Lindner,1,,Group Stage
3938641,915,Austria,33297,Patrick Wimmer,23,Right Wing,Group Stage
3938641,915,Austria,39120,Flavius Daniliuc,21,,Group Stage
3938641,915,Austria,39460,Nicolas Seiwald,6,Right Defensive Midfield,Group Stage
3938641,915,Austria,39545,Alexander Prass,8,Left Back,Group Stage
3938641,915,Austria,41371,Niklas Hedl,12,,Group Stage
3938641,915,Austria,48169,Marco Grüll,26,,Group Stage
3938641,915,Austria,152512,Leopold Querfeld,14,,Group Stage
3938641,915,Austria,403718,Matthias Seidl,22,,Group Stage
3938641,915,Austria,403823,Maximilian Entrup,25,,Group Stage
3938641,789,Poland,4626,Jan Bednarek,5,Right Center Back,Group Stage
3938641,789,Poland,4664,Sebastian Szymański,20,,Group Stage
3938641,789,Poland,5660,Piotr Zieliński,10,Right Center Midfield,Group Stage
3938641,789,Poland,5667,Kamil Grosicki,11,Center Defensive Midfield,Group Stage
3938641,789,Poland,5668,Robert Lewandowski,9,Left Center Forward,Group Stage
3938641,789,Poland,5669,Wojciech Szczęsny,1,Goalkeeper,Group Stage
3938641,789,Poland,5673,Bartosz Bereszyński,18,,Group Stage
3938641,789,Poland,7654,Sebastian Walukiewicz,4,,Group Stage
3938641,789,Poland,7663,Adam Buksa,16,Left Center Forward,Group Stage
3938641,789,Poland,7979,Przemysław Frankowski,19,Right Wing Back,Group Stage
3938641,789,Poland,7982,Taras Wiktorowicz Romanczuk,13,,Group Stage
3938641,789,Poland,8289,Bartosz Salamon,2,,Group Stage
3938641,789,Poland,8714,Damian Szymański,17,,Group Stage
3938641,789,Poland,8737,Tymoteusz Puchacz,15,,Group Stage
3938641,789,Poland,8836,Karol Świderski,7,Right Center Forward,Group Stage
3938641,789,Poland,11508,Łukasz Skorupski,12,,Group Stage
3938641,789,Poland,12493,Krzysztof Piątek,23,Right Center Forward,Group Stage
3938641,789,Poland,15859,Bartosz Slisz,24,Center Defensive Midfield,Group Stage
3938641,789,Poland,20841,Jakub Piotrowski,6,Left Center Midfield,Group Stage
3938641,789,Poland,28453,Michał Skóraś,25,,Group Stage
3938641,789,Poland,29480,Jakub Moder,8,Left Center Midfield,Group Stage
3938641,789,Poland,30739,Paweł Dawidowicz,3,Center Back,Group Stage
3938641,789,Poland,31030,Marcin Bulka,22,,Group Stage
3938641,789,Poland,33680,Kacper Urbanski,26,Right Defensive Midfield,Group Stage
3938641,789,Poland,44166,Jakub Piotr Kiwior,14,Left Center Back,Group Stage
3938641,789,Poland,50502,Nicola Zalewski,21,Left Wing Back,Group Stage
3938644,780,Portugal,3193,Bernardo Mota Veiga de Carvalho e Silva,10,,Group Stage
3938644,780,Portugal,5204,Bruno Miguel Borges Fernandes,8,,Group Stage
3938644,780,Portugal,5205,Rui Pedro dos Santos Patrício,1,,Group Stage
3938644,780,Portugal,5206,Rúben Santos Gato Alves Dias,4,,Group Stage
3938644,780,Portugal,5207,Cristiano Ronaldo dos Santos Aveiro,7,Center Forward,Group Stage
3938644,780,Portugal,6374,Nélson Cabral Semedo,2,Right Center Back,Group Stage
3938644,780,Portugal,7005,João Pedro Cavaco Cancelo,20,,Group Stage
3938644,780,Portugal,9927,Rúben Diogo Da Silva Neves,18,Left Defensive Midfield,Group Stage
3938644,780,Portugal,9929,Diogo José Teixeira da Silva,21,Left Wing Back,Group Stage
3938644,780,Portugal,12041,João Félix Sequeira,11,Left Attacking Midfield,Group Stage
3938644,780,Portugal,12169,João Maria Lobo Alves Palhinha Gonçalves,6,Left Defensive Midfield,Group Stage
3938644,780,Portugal,13621,Danilo Luís Hélio Pereira,13,Center Back,Group Stage
3938644,780,Portugal,16028,José Diogo Dalot Teixeira,5,Right Wing Back,Group Stage
3938644,780,Portugal,18866,José Pedro Malheiro de Sá,12,,Group Stage
3938644,780,Portugal,20016,Kléper Laveran Lima Ferreira,3,,Group Stage
3938644,780,Portugal,23256,Pedro Lomba Neto,25,Left Wing Back,Group Stage
3938644,780,Portugal,32975,Diogo Meireles Costa,22,Goalkeeper,Group Stage
3938644,780,Portugal,34639,Vitor Machado Ferreira,23,,Group Stage
3938644,780,Portugal,38803,Gonçalo Matias Ramos,9,Center Forward,Group Stage
3938644,780,Portugal,39624,Francisco Fernandes Conceição,26,Right Attacking Midfield,Group Stage
3938644,780,Portugal,40874,Matheus Luiz Nunes,16,Right Defensive Midfield,Group Stage
3938644,780,Portugal,41092,Nuno Mendes,19,,Group Stage
3938644,780,Portugal,42106,Gonçalo Bernardo Inácio,14,Left Center Back,Group Stage
3938644,780,Portugal,143854,António João Pereira Albuquerque Tavares Silva,24,Right Center Back,Group Stage
3938644,780,Portugal,143859,João Neves,15,Right Defensive Midfield,Group Stage
3938644,2138,Georgia,7087,Saba Lobzhanidze,23,,Group Stage
3938644,2138,Georgia,7655,Lasha Dvali,3,Left Center Back,Group Stage
3938644,2138,Georgia,7839,Guram Kashia,4,Center Back,Group Stage
3938644,2138,Georgia,11335,Otar Kiteishvili,17,Center Defensive Midfield,Group Stage
3938644,2138,Georgia,16005,Solomon Kverkvelia,5,Right Center Back,Group Stage
3938644,2138,Georgia,22242,Heorhii Tsitaishvili,21,Left Wing Back,Group Stage
3938644,2138,Georgia,23272,Giorgi Loria,1,,Group Stage
3938644,2138,Georgia,23646,Giorgi Chakvetadze,10,Right Center Midfield,Group Stage
3938644,2138,Georgia,24284,Giorgi Kvilitaia,11,,Group Stage
3938644,2138,Georgia,25036,Otar Kakabadze,2,Right Wing Back,Group Stage
3938644,2138,Georgia,31707,Levan Shengelia,19,,Group Stage
3938644,2138,Georgia,33234,Georges Mikautadze,22,Right Center Forward,Group Stage
3938644,2138,Georgia,38225,Jemal Tabidze,24,,Group Stage
3938644,2138,Georgia,38229,Khvicha Kvaratskhelia,7,Left Center Forward,Group Stage
3938644,2138,Georgia,41202,Giorgi Kochorashvili,6,Left Center Midfield,Group Stage
3938644,2138,Georgia,44183,Zuriko Davitashvili,9,Left Center Forward,Group Stage
3938644,2138,Georgia,46802,Nika Kvekveskiri,16,,Group Stage
3938644,2138,Georgia,48178,Luka Lochoshvili,14,Left Wing Back,Group Stage
3938644,2138,Georgia,102371,Giorgi Mamardashvili,25,Goalkeeper,Group Stage
3938644,2138,Georgia,102372,Budu Zivzivadze,8,,Group Stage
3938644,2138,Georgia,135844,Sandro Altunashvili,18,,Group Stage
3938644,2138,Georgia,158014,Luka Gugeshashvili,12,,Group Stage
3938644,2138,Georgia,264017,Anzor Mekvabishvili,20,Right Center Midfield,Group Stage
3938644,2138,Georgia,348086,Giorgi Gocholeishvili,13,,Group Stage
3938644,2138,Georgia,390000,Gabriel Sigua,26,,Group Stage
3938644,2138,Georgia,398886,Giorgi Gvelesiani,15,Right Center Back,Group Stage
3938643,771,France,2972,Marcus Thuram,15,,Group Stage
3938643,771,France,3009,Kylian Mbappé Lottin,10,Center Forward,Group Stage
3938643,771,France,3026,Adrien Rabiot,14,Left Center Midfield,Group Stage
3938643,771,France,3379,Alphonse Areola,23,,Group Stage
3938643,771,France,3604,Olivier Giroud,9,Left Wing,Group Stage
3938643,771,France,3761,Mike Maignan,16,Goalkeeper,Group Stage
3938643,771,France,3804,Ferland Mendy,3,,Group Stage
3938643,771,France,3961,N'Golo Kanté,13,Right Center Midfield,Group Stage
3938643,771,France,4445,Jules Koundé,5,Right Back,Group Stage
3938643,771,France,4893,Brice Samba,1,,Group Stage
3938643,771,France,5476,Benjamin Pavard,2,,Group Stage
3938643,771,France,5477,Ousmane Dembélé,11,Right Wing,Group Stage
3938643,771,France,5487,Antoine Griezmann,7,Right Center Midfield,Group Stage
3938643,771,France,6704,Theo Bernard François Hernández,22,Left Back,Group Stage
3938643,771,France,7252,Jonathan Clauss,21,,Group Stage
3938643,771,France,8217,Kingsley Coman,20,,Group Stage
3938643,771,France,8519,Dayotchanculle Upamecano,4,Right Center Back,Group Stage
3938643,771,France,10481,Aurélien Djani Tchouaméni,8,Center Defensive Midfield,Group Stage
3938643,771,France,11135,Ibrahima Konaté,24,,Group Stage
3938643,771,France,11990,Youssouf Fofana,19,Center Defensive Midfield,Group Stage
3938643,771,France,17592,William Saliba,17,Left Center Back,Group Stage
3938643,771,France,22097,Randal Kolo Muani,12,Right Wing,Group Stage
3938643,771,France,24778,Eduardo Camavinga,6,Left Center Midfield,Group Stage
3938643,771,France,39420,Bradley Barcola,25,Left Wing,Group Stage
3938643,771,France,144059,Warren Zaire Emery,18,,Group Stage
3938643,789,Poland,4626,Jan Bednarek,5,Right Center Back,Group Stage
3938643,789,Poland,4664,Sebastian Szymański,20,Right Center Midfield,Group Stage
3938643,789,Poland,5660,Piotr Zieliński,10,Left Center Midfield,Group Stage
3938643,789,Poland,5667,Kamil Grosicki,11,,Group Stage
3938643,789,Poland,5668,Robert Lewandowski,9,Left Center Forward,Group Stage
3938643,789,Poland,5669,Wojciech Szczęsny,1,,Group Stage
3938643,789,Poland,5673,Bartosz Bereszyński,18,,Group Stage
3938643,789,Poland,7654,Sebastian Walukiewicz,4,,Group Stage
3938643,789,Poland,7663,Adam Buksa,16,,Group Stage
3938643,789,Poland,7979,Przemysław Frankowski,19,Right Wing Back,Group Stage
3938643,789,Poland,7982,Taras Wiktorowicz Romanczuk,13,,Group Stage
3938643,789,Poland,8289,Bartosz Salamon,2,,Group Stage
3938643,789,Poland,8714,Damian Szymański,17,,Group Stage
3938643,789,Poland,8737,Tymoteusz Puchacz,15,,Group Stage
3938643,789,Poland,8836,Karol Świderski,7,Right Center Midfield,Group Stage
3938643,789,Poland,11508,Łukasz Skorupski,12,Goalkeeper,Group Stage
3938643,789,Poland,12493,Krzysztof Piątek,23,,Group Stage
3938643,789,Poland,15859,Bartosz Slisz,24,,Group Stage
3938643,789,Poland,20841,Jakub Piotrowski,6,,Group Stage
3938643,789,Poland,28453,Michał Skóraś,25,Left Wing Back,Group Stage
3938643,789,Poland,29480,Jakub Moder,8,Center Defensive Midfield,Group Stage
3938643,789,Poland,30739,Paweł Dawidowicz,3,Center Back,Group Stage
3938643,789,Poland,31030,Marcin Bulka,22,,Group Stage
3938643,789,Poland,33680,Kacper Urbanski,26,Right Center Forward,Group Stage
3938643,789,Poland,44166,Jakub Piotr Kiwior,14,Left Center Back,Group Stage
3938643,789,Poland,50502,Nicola Zalewski,21,Left Wing Back,Group Stage
3938638,911,Ukraine,3575,Oleksandr Zinchenko,17,Left Back,Group Stage
3938638,911,Ukraine,8830,Andriy Yarmolenko,7,Right Wing,Group Stage
3938638,911,Ukraine,11000,Taras Stepanenko,6,Left Defensive Midfield,Group Stage
3938638,911,Ukraine,16509,Viktor Tsygankov,15,Right Wing,Group Stage
3938638,911,Ukraine,16514,Serhii Sydorchuk,5,,Group Stage
3938638,911,Ukraine,16557,Ruslan Malinovskiy,8,Left Defensive Midfield,Group Stage
3938638,911,Ukraine,18617,Mykola Matvienko,22,Left Center Back,Group Stage
3938638,911,Ukraine,20827,Vitalii Mykolenko,16,,Group Stage
3938638,911,Ukraine,21294,Mykola Shaparenko,19,Right Defensive Midfield,Group Stage
3938638,911,Ukraine,21390,Andriy Lunin,23,Goalkeeper,Group Stage
3938638,911,Ukraine,22243,Heorhii Bushchan,1,,Group Stage
3938638,911,Ukraine,23649,Roman Yaremchuk,9,Right Defensive Midfield,Group Stage
3938638,911,Ukraine,25079,Artem Dovbyk,11,Center Forward,Group Stage
3938638,911,Ukraine,30059,Oleksandr Svatok,3,,Group Stage
3938638,911,Ukraine,31892,Oleksandr Zubkov,20,,Group Stage
3938638,911,Ukraine,36911,Maksym Talovierov,4,,Group Stage
3938638,911,Ukraine,37330,Anatolii Trubin,12,,Group Stage
3938638,911,Ukraine,38975,Georgiy Sudakov,14,Center Attacking Midfield,Group Stage
3938638,911,Ukraine,39136,Illia Zabarnyi,13,Right Center Back,Group Stage
3938638,911,Ukraine,39483,Mykhailo Mudryk,10,Left Wing,Group Stage
3938638,911,Ukraine,40141,Vladyslav Vanat,25,,Group Stage
3938638,911,Ukraine,44085,Valerii Bondar,21,,Group Stage
3938638,911,Ukraine,44557,Bohdan Mykhaylichenko,26,,Group Stage
3938638,911,Ukraine,45785,Yukhym Konoplya,2,Right Back,Group Stage
3938638,911,Ukraine,45863,Oleksandr Tymchyk,24,Right Back,Group Stage
3938638,911,Ukraine,144127,Volodymyr Brazhko,18,Left Defensive Midfield,Group Stage
3938638,905,Romania,8660,George Alexandru Puşcaş,9,Center Forward,Group Stage
3938638,905,Romania,10915,Denis Alibec,7,,Group Stage
3938638,905,Romania,10916,Nicolae Claudiu Stanciu,21,Left Center Midfield,Group Stage
3938638,905,Romania,16344,Răzvan Gabriel Marin,18,Right Center Midfield,Group Stage
3938638,905,Romania,24861,Andrei Florin Ratiu,2,Right Back,Group Stage
3938638,905,Romania,28242,Florin Constantin Niţă,1,Goalkeeper,Group Stage
3938638,905,Romania,28565,Ianis Hagi,10,Right Midfield,Group Stage
3938638,905,Romania,30839,Vasile Mogoș,22,,Group Stage
3938638,905,Romania,30913,Marius Mihai Marin,6,Center Defensive Midfield,Group Stage
3938638,905,Romania,31193,Denis Mihai Drăguş,19,Center Forward,Group Stage
3938638,905,Romania,31908,Andrei Burcă Andonie,15,Left Center Back,Group Stage
3938638,905,Romania,34599,Florinel Teodor Coman,17,Left Midfield,Group Stage
3938638,905,Romania,34600,Nicușor Silviu Bancu,11,Left Back,Group Stage
3938638,905,Romania,34601,Ionuţ Nedelcearu,5,,Group Stage
3938638,905,Romania,34602,Adrián Rus,4,Center Defensive Midfield,Group Stage
3938638,905,Romania,39615,Radu Drăgușin,3,Right Center Back,Group Stage
3938638,905,Romania,45023,Bogdan Racovițan,24,Left Center Midfield,Group Stage
3938638,905,Romania,45125,Alexandru Cicâldău,8,,Group Stage
3938638,905,Romania,56905,Dennis Man,20,Right Midfield,Group Stage
3938638,905,Romania,72512,Valentin Mihai Mihăilă,13,Left Midfield,Group Stage
3938638,905,Romania,101821,Darius Dumitru Olaru,14,,Group Stage
3938638,905,Romania,130905,Horaţiu Alexandru Moldovan,12,,Group Stage
3938638,905,Romania,130984,Deian Cristian Sorescu,23,,Group Stage
3938638,905,Romania,132260,Ștefan Târnovanu,16,,Group Stage
3938638,905,Romania,138355,Adrian Gheorghe Șut,26,,Group Stage
3938638,905,Romania,190893,Daniel George Birligea,25,,Group Stage
3930183,908,Slovakia,3711,Martin Dúbravka,1,Goalkeeper,Group Stage
3930183,908,Slovakia,4152,Marek Rodák,12,,Group Stage
3930183,908,Slovakia,6798,Stanislav Lobotka,22,Center Defensive Midfield,Group Stage
3930183,908,Slovakia,6990,Milan Škriniar,14,Left Center Back,Group Stage
3930183,908,Slovakia,7975,Lukáš Haraslín,17,Left Wing,Group Stage
3930183,908,Slovakia,8422,Ľubomír Tupta,10,,Group Stage
3930183,908,Slovakia,8967,Ondrej Duda,8,Left Center Midfield,Group Stage
3930183,908,Slovakia,8976,Vernon De Marco Morlacchi,15,,Group Stage
3930183,908,Slovakia,9722,Peter Pekarík,2,Right Back,Group Stage
3930183,908,Slovakia,10919,Juraj Kucka,19,Right Center Midfield,Group Stage
3930183,908,Slovakia,11383,László Bénes,11,,Group Stage
3930183,908,Slovakia,15546,Matúš Bero,21,Left Center Midfield,Group Stage
3930183,908,Slovakia,16041,Patrik Hrošovský,13,,Group Stage
3930183,908,Slovakia,16298,Denis Vavro,3,Right Center Back,Group Stage
3930183,908,Slovakia,16879,Dávid Hancko,16,Left Back,Group Stage
3930183,908,Slovakia,20043,Norbert Gyömbér,6,Right Back,Group Stage
3930183,908,Slovakia,28032,Ivan Schranz,26,Right Wing,Group Stage
3930183,908,Slovakia,34904,Róbert Boženík,9,Center Forward,Group Stage
3930183,908,Slovakia,35653,Tomáš Suslov,7,Left Wing,Group Stage
3930183,908,Slovakia,41601,Henrich Ravas,23,,Group Stage
3930183,908,Slovakia,43976,David Strelec,18,Center Forward,Group Stage
3930183,908,Slovakia,44167,Dávid Ďuriš,20,Right Wing,Group Stage
3930183,908,Slovakia,44336,Sebastián Kóša,25,,Group Stage
3930183,908,Slovakia,52026,Tomáš Rigo,5,,Group Stage
3930183,908,Slovakia,85063,Adam Obert,4,,Group Stage
3930183,908,Slovakia,163610,Leo Sauer,24,,Group Stage
3930183,905,Romania,8660,George Alexandru Puşcaş,9,Center Forward,Group Stage
3930183,905,Romania,10915,Denis Alibec,7,,Group Stage
3930183,905,Romania,10916,Nicolae Claudiu Stanciu,21,Left Center Midfield,Group Stage
3930183,905,Romania,16344,Răzvan Gabriel Marin,18,Right Center Midfield,Group Stage
3930183,905,Romania,24861,Andrei Florin Ratiu,2,Right Back,Group Stage
3930183,905,Romania,28242,Florin Constantin Niţă,1,Goalkeeper,Group Stage
3930183,905,Romania,28565,Ianis Hagi,10,Right Midfield,Group Stage
3930183,905,Romania,30839,Vasile Mogoș,22,,Group Stage
3930183,905,Romania,30913,Marius Mihai Marin,6,Center Defensive Midfield,Group Stage
