data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
BBC,3,2,Jude Bellingham is tussling for the ball with Xavi Simons in the centre circle. Tonight could be a good battle between the two 21-year-olds. It's a slow and steady start from both sides.,General,"[2:12] Marc Guehi under pressure, delivers the free kick a medium pass along the ground to John Stones, John Stones under pressure, carries the ball from the central defensive third into the central midfield under pressure, delivers the free kick a medium pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball from the central midfield into the right midfield under pressure, delivers the free kick a medium pass forward along the ground to Phil Foden",16,0.2049757830556003,0.1928797664418177,0.2210685305982567,0.3353485465049743,0.0222222222222222,0.7826166749000549,0.0238805077970027,0.7587361671030521,33,80,20,59,1,4,4,0,0.0,0,0,0,0.0,0,2,0,0.0,4,4,0,0,0,0,0,0,0,6,0,4,0.0
BBC,3,3,Jude Bellingham is tussling for the ball with Xavi Simons in the centre circle. Tonight could be a good battle between the two 21-year-olds. It's a slow and steady start from both sides.,General,"[2:28] Declan Rice under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Kieran Trippier, Kieran Trippier under pressure, delivers the free kick a medium pass back along the ground to Marc Guehi, Marc Guehi under pressure, delivers the free kick a short pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, carries the ball",17,0.1926773338055026,0.1783703346349016,0.166067987470989,0.3440430164337158,0.025,0.7826166749000549,0.0182150062173604,0.7644016686826944,33,65,20,50,1,4,4,0,0.0,0,0,0,0.0,0,2,0,0.0,4,4,0,0,0,0,0,0,0,6,0,4,0.0
BBC,3,4,Jude Bellingham is tussling for the ball with Xavi Simons in the centre circle. Tonight could be a good battle between the two 21-year-olds. It's a slow and steady start from both sides.,General,"[2:42] Phil Foden is fouled, Marc Guehi under pressure, delivers the free kick a medium pass back along the ground to John Stones, John Stones under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball",19,0.1703834057912057,0.1774186230122812,0.1751450474175772,0.3327205777168274,0.024390243902439,0.7826166749000549,-0.0681055709719657,0.8507222458720207,33,52,20,40,1,4,4,0,0.0,0,0,0,0.0,0,3,0,0.0,4,4,0,0,0,0,0,0,0,5,0,2,0.0
BBC,3,5,Jude Bellingham is tussling for the ball with Xavi Simons in the centre circle. Tonight could be a good battle between the two 21-year-olds. It's a slow and steady start from both sides.,General,"[2:40] Phil Foden under pressure, carries the ball from the central midfield into the right midfield - BUT LOSES IT! . Jerdy Schouten closes down Phil Foden ⚠️ FOUL by Jerdy Schouten in the left midfield",18,0.147753058283565,0.1787766197112368,0.2024630377386844,0.3060890436172485,0.0277777777777777,0.7826166749000549,-0.1627009510993957,0.9453176259994508,33,35,20,23,1,4,2,0,0.0,0,0,0,0.0,0,1,0,0.0,4,2,0,0,0,0,0,0,0,1,0,0,0.0
BBC,4,1,Nice move by England involving Jude Bellingham and Harry Kane before the ball is played out wide to Bukayo Saka who sends in a cross which is headed away.,General,"[3:13] Stefan de Vrij closes down Harry Kane . Harry Kane under MASSIVE pressure, delivers the free kick a short pass along the ground, INTERCEPTED! England loses the ball . Xavi Simons intercepts!, Tijjani Reijnders closes down the ball carrier . Phil Foden wins the ball back",20,0.3099084013423836,0.3038963205246814,0.1679562010127709,0.65862637758255,0.0851063829787234,0.6746605038642883,0.0026051476597785,0.6720553562045097,29,47,21,36,4,4,6,1,0.25,1,1,1,1.0,1,2,0,0.0,4,6,0,0,1,1,0,0,1,2,0,0,0.3333333333333333
BBC,4,2,Nice move by England involving Jude Bellingham and Harry Kane before the ball is played out wide to Bukayo Saka who sends in a cross which is headed away.,General,"[3:37] Jordan Pickford under pressure, carries the ball under pressure, plays a long pass forward to Kieran Trippier, Kieran Trippier under pressure, carries the ball under pressure, plays a short pass along the ground to Jude Bellingham, Jude Bellingham surges forward on a BRILLIANT run from the right midfield into the central attacking third - BUT LOSES IT!",24,0.256668710663418,0.2259278217348788,0.1268582660138608,0.4842585325241089,0.0666666666666666,0.6746605038642883,0.0235518813133239,0.6511086225509644,29,58,21,42,3,4,3,1,0.25,1,0,0,0.0,1,1,0,0.0,4,3,0,0,1,0,0,0,1,2,0,1,0.19047619047619047
BBC,4,3,Nice move by England involving Jude Bellingham and Harry Kane before the ball is played out wide to Bukayo Saka who sends in a cross which is headed away.,General,"[3:18] Virgil van Dijk wins the ball back under pressure, carries the ball under pressure, plays a medium pass back along the ground to Bart Verbruggen, Bart Verbruggen under pressure, carries the ball - BUT LOSES IT! . Phil Foden closes down Bart Verbruggen",21,0.2186060111532976,0.1636335218363827,0.0880629081621904,0.378447413444519,0.024390243902439,0.6746605038642883,0.0581839829683303,0.616476520895958,29,44,21,33,1,4,4,0,0.0,1,0,0,0.0,1,1,0,0.0,4,4,0,0,1,0,0,0,1,1,0,0,0.0
BBC,4,4,Nice move by England involving Jude Bellingham and Harry Kane before the ball is played out wide to Bukayo Saka who sends in a cross which is headed away.,General,"[3:32] Xavi Simons under pressure, drives forward with the ball from the left midfield into the left attacking third under pressure, plays a long pass forward along the ground to Donyell Malen into the central attacking third, INTERCEPTED! Netherlands loses the ball . Kyle Walker closes down Xavi Simons . Donyell Malen closes down Kyle Walker receives under pressure in the central attacking third",23,0.2053245499931001,0.1855637751787535,0.0937701630899207,0.4420878291130066,0.0208333333333333,0.6746605038642883,-0.0607326216995716,0.7353931255638599,29,64,21,49,1,4,3,0,0.0,1,1,0,0.0,1,1,0,0.0,4,3,0,0,1,1,0,0,1,1,0,0,0.0
BBC,4,5,Nice move by England involving Jude Bellingham and Harry Kane before the ball is played out wide to Bukayo Saka who sends in a cross which is headed away.,General,"[3:25] Denzel Dumfries under pressure, carries the ball under pressure, plays a medium pass along the ground to Jerdy Schouten, Jerdy Schouten under pressure, carries the ball - BUT LOSES IT! . Declan Rice closes down Jerdy Schouten . Jerdy Schouten under MASSIVE pressure, plays a medium pass forward along the ground to Memphis Depay",22,0.126849080069114,0.157506677764322,0.0709818088456249,0.3777287006378174,0.0238095238095238,0.6746605038642883,-0.2904632091522217,0.96512371301651,29,55,21,41,1,4,4,0,0.0,1,0,0,0.0,1,1,0,0.0,4,4,0,0,1,0,0,0,1,2,0,1,0.0
BBC,6,1,Great work by Bukayo Saka to steal the ball off Cody Gakpo out wide on the halfway line but England cannot make it count.,General,"[5:33] Bukayo Saka under pressure, drives forward with the ball from the left midfield into the left attacking third - BUT LOSES IT! . Cody Mathès Gakpo closes down Bukayo Saka . Bukayo Saka under MASSIVE pressure, plays a medium pass along the ground to Harry Kane into the central attacking third . Virgil van Dijk closes down Bukayo Saka . Harry Kane under pressure, carries the ball - BUT LOSES IT!",32,0.3508588805205427,0.3256824989327858,0.3068624035285658,0.5539060235023499,0.1162790697674418,0.2648029923439026,-0.3088089823722839,0.5736119747161865,24,72,17,51,5,2,5,2,1.0,1,0,0,0.0,0,1,0,0.0,2,5,0,0,1,0,0,0,0,1,0,0,0.36363636363636365
BBC,6,2,Great work by Bukayo Saka to steal the ball off Cody Gakpo out wide on the halfway line but England cannot make it count.,General,"[5:29] Tijjani Reijnders under pressure, carries the ball - BUT LOSES IT! . Kyle Walker closes down Tijjani Reijnders . Tijjani Reijnders under MASSIVE pressure, delivers the free kick a medium pass forward along the ground to Cody Mathès Gakpo, Cody Mathès Gakpo under pressure, carries the ball - BUT LOSES IT! . Bukayo Saka closes down Cody Mathès Gakpo",31,0.345562737493867,0.2779742976813241,0.2627713771219417,0.4360163807868957,0.1351351351351351,0.2648029923439026,-0.1868689507246017,0.4516719430685043,24,60,17,44,5,2,4,2,1.0,1,0,0,0.0,0,2,0,0.0,2,4,0,0,1,0,0,0,0,2,0,0,0.36363636363636365
BBC,6,3,Great work by Bukayo Saka to steal the ball off Cody Gakpo out wide on the halfway line but England cannot make it count.,General,"[5:19] Jerdy Schouten under pressure, delivers the free kick a medium pass back along the ground to Virgil van Dijk, Virgil van Dijk under pressure, carries the ball under pressure, delivers the free kick a medium pass forward along the ground to Nathan Aké, Nathan Aké under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Jerdy Schouten",30,0.3394440212876921,0.1887624817134704,0.1637416192852595,0.375518798828125,0.027027027027027,0.2648029923439026,0.0562916323542594,0.2085113599896431,24,66,17,51,1,2,4,0,0.0,1,0,0,0.0,0,2,0,0.0,2,4,0,0,1,0,0,0,0,6,0,4,0.0
BBC,6,4,Great work by Bukayo Saka to steal the ball off Cody Gakpo out wide on the halfway line but England cannot make it count.,General,"[5:46] Declan Rice under pressure, plays a medium pass along the ground to John Stones, John Stones under pressure, carries the ball under pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball under pressure, plays a short pass along the ground to Jude Bellingham into the central attacking third",34,0.319371806511603,0.1788901147220827,0.1490041077530955,0.3613504469394684,0.0263157894736842,0.2648029923439026,0.0056198742240667,0.2591831181198358,24,58,17,45,1,2,4,0,0.0,1,0,0,0.0,0,1,0,0.0,2,4,0,0,1,0,0,0,0,3,0,2,0.0
BBC,6,5,Great work by Bukayo Saka to steal the ball off Cody Gakpo out wide on the halfway line but England cannot make it count.,General,"[5:52] Kobbie Mainoo under pressure, carries the ball under pressure, plays a short pass back along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball under pressure, plays a medium pass back along the ground to John Stones, John Stones under pressure, carries the ball",35,0.3181341778545195,0.175731565065995,0.1448864513958856,0.3520052134990692,0.0303030303030303,0.2648029923439026,0.0101450085639953,0.2546579837799072,24,48,17,38,1,2,3,0,0.0,1,0,0,0.0,0,1,0,0.0,2,3,0,0,1,0,0,0,0,2,0,1,0.0
BBC,6,6,Great work by Bukayo Saka to steal the ball off Cody Gakpo out wide on the halfway line but England cannot make it count.,General,"[5:05] Denzel Dumfries under pressure, delivers the free kick a medium pass back along the ground to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a long pass along the ground to Virgil van Dijk, Virgil van Dijk under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Stefan de Vrij",29,0.3103246661037039,0.1580738152245456,0.158622911460465,0.2878207564353943,0.0277777777777777,0.2648029923439026,0.0318802110850811,0.2329227812588215,24,68,17,50,1,2,5,0,0.0,1,0,0,0.0,0,2,0,0.0,2,5,0,0,1,0,0,0,0,6,0,4,0.0
BBC,6,7,Great work by Bukayo Saka to steal the ball off Cody Gakpo out wide on the halfway line but England cannot make it count.,General,"[5:37] Harry Kane is fouled under pressure, carries the ball is dispossessed by Virgil van Dijk! . Virgil van Dijk in the duel, Jerdy Schouten closes down the ball carrier",33,0.2763070211478058,0.1922808350017314,0.153813440776154,0.3927260339260101,0.0303030303030303,0.2648029923439026,-0.2068114280700683,0.4716144204139709,24,30,17,21,1,2,4,0,0.0,1,0,0,0.0,0,1,0,0.0,2,4,0,0,1,0,0,0,0,1,0,0,0.0
BBC,6,8,That's a rocket! No wonder they are saying good things about Xavi Simons. He wins the ball off Declan Rice and from the edge of the box unleashes an unstoppable finish into the net. Jordan Pickford dives in an attempt to keep it out but he wasn't getting to that.,Goal,"[5:46] Declan Rice under pressure, plays a medium pass along the ground to John Stones, John Stones under pressure, carries the ball under pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball under pressure, plays a short pass along the ground to Jude Bellingham into the central attacking third",34,0.1931839789980292,0.2351710106890916,0.195776175378651,0.4227803349494934,0.0869565217391304,0.9383969902992249,0.0056198742240667,0.932777116075158,50,58,28,45,4,5,4,1,0.2,0,0,0,0.0,2,1,0,0.0,5,4,0,0,0,0,0,0,2,3,0,2,0.2
BBC,6,9,That's a rocket! No wonder they are saying good things about Xavi Simons. He wins the ball off Declan Rice and from the edge of the box unleashes an unstoppable finish into the net. Jordan Pickford dives in an attempt to keep it out but he wasn't getting to that.,Goal,"[5:19] Jerdy Schouten under pressure, delivers the free kick a medium pass back along the ground to Virgil van Dijk, Virgil van Dijk under pressure, carries the ball under pressure, delivers the free kick a medium pass forward along the ground to Nathan Aké, Nathan Aké under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Jerdy Schouten",30,0.1627539779622713,0.1777070899313501,0.1955028095362025,0.3167851269245147,0.0208333333333333,0.9383969902992249,0.0562916323542594,0.8821053579449654,50,66,28,51,1,5,4,0,0.0,0,0,0,0.0,2,2,0,0.0,5,4,0,0,0,0,0,0,2,6,0,4,0.0
BBC,6,10,That's a rocket! No wonder they are saying good things about Xavi Simons. He wins the ball off Declan Rice and from the edge of the box unleashes an unstoppable finish into the net. Jordan Pickford dives in an attempt to keep it out but he wasn't getting to that.,Goal,"[5:05] Denzel Dumfries under pressure, delivers the free kick a medium pass back along the ground to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a long pass along the ground to Virgil van Dijk, Virgil van Dijk under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Stefan de Vrij",29,0.1400107237194734,0.1555198913640124,0.1893912188159539,0.2558918595314026,0.0212765957446808,0.9383969902992249,0.0318802110850811,0.9065167792141438,50,68,28,50,1,5,5,0,0.0,0,0,0,0.0,2,2,0,0.0,5,5,0,0,0,0,0,0,2,6,0,4,0.0
BBC,6,11,That's a rocket! No wonder they are saying good things about Xavi Simons. He wins the ball off Declan Rice and from the edge of the box unleashes an unstoppable finish into the net. Jordan Pickford dives in an attempt to keep it out but he wasn't getting to that.,Goal,"[5:52] Kobbie Mainoo under pressure, carries the ball under pressure, plays a short pass back along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball under pressure, plays a medium pass back along the ground to John Stones, John Stones under pressure, carries the ball",35,0.1274513213508006,0.1460190890461439,0.1634758131214864,0.2518541812896728,0.0227272727272727,0.9383969902992249,0.0101450085639953,0.9282519817352296,50,48,28,38,1,5,3,0,0.0,0,0,0,0.0,2,1,0,0.0,5,3,0,0,0,0,0,0,2,2,0,1,0.1
BBC,6,12,That's a rocket! No wonder they are saying good things about Xavi Simons. He wins the ball off Declan Rice and from the edge of the box unleashes an unstoppable finish into the net. Jordan Pickford dives in an attempt to keep it out but he wasn't getting to that.,Goal,"[5:29] Tijjani Reijnders under pressure, carries the ball - BUT LOSES IT! . Kyle Walker closes down Tijjani Reijnders . Tijjani Reijnders under MASSIVE pressure, delivers the free kick a medium pass forward along the ground to Cody Mathès Gakpo, Cody Mathès Gakpo under pressure, carries the ball - BUT LOSES IT! . Bukayo Saka closes down Cody Mathès Gakpo",31,0.1022759921397303,0.1781233031942493,0.1542147176110424,0.3609244227409363,0.0192307692307692,0.9383969902992249,-0.1868689507246017,1.1252659410238266,50,60,28,44,1,5,4,0,0.0,0,0,0,0.0,2,2,0,0.0,5,4,0,0,0,0,0,0,2,2,0,0,0.1
BBC,6,13,That's a rocket! No wonder they are saying good things about Xavi Simons. He wins the ball off Declan Rice and from the edge of the box unleashes an unstoppable finish into the net. Jordan Pickford dives in an attempt to keep it out but he wasn't getting to that.,Goal,"[5:33] Bukayo Saka under pressure, drives forward with the ball from the left midfield into the left attacking third - BUT LOSES IT! . Cody Mathès Gakpo closes down Bukayo Saka . Bukayo Saka under MASSIVE pressure, plays a medium pass along the ground to Harry Kane into the central attacking third . Virgil van Dijk closes down Bukayo Saka . Harry Kane under pressure, carries the ball - BUT LOSES IT!",32,0.0649091542039536,0.1689475298291078,0.2077917668947053,0.2639631032943725,0.0350877192982456,0.9383969902992249,-0.3088089823722839,1.2472059726715088,50,72,28,51,2,5,5,0,0.0,0,0,0,0.0,2,1,0,0.0,5,5,0,0,0,0,0,0,2,1,0,0,0.1
BBC,6,14,That's a rocket! No wonder they are saying good things about Xavi Simons. He wins the ball off Declan Rice and from the edge of the box unleashes an unstoppable finish into the net. Jordan Pickford dives in an attempt to keep it out but he wasn't getting to that.,Goal,"[5:37] Harry Kane is fouled under pressure, carries the ball is dispossessed by Virgil van Dijk! . Virgil van Dijk in the duel, Jerdy Schouten closes down the ball carrier",33,0.0630438234389587,0.1324612373750427,0.1587005263309915,0.215955913066864,0.0227272727272727,0.9383969902992249,-0.2068114280700683,1.1452084183692932,50,30,28,21,1,5,4,0,0.0,0,0,0,0.0,2,1,0,0.0,5,4,0,0,0,0,0,0,2,1,0,0,0.0
