data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,1,9,The first half of this match is about to start.,Kick Off,"[0:17] Andriy Lunin under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Andriy Lunin under pressure, plays a medium pass along the ground to Illia Zabarnyi, Illia Zabarnyi under pressure, carries the ball from the left defensive third into the central defensive third struggles to control under pressure, Yukhym Konoplya closes down the ball carrier",4,0.2004824286097594,0.2048961179646264,0.2330182762520744,0.3608367443084717,0.0208333333333333,0.0536048263311386,0.8663634657859802,0.8127586394548416,10,82,5,61,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,10,The first half of this match is about to start.,Kick Off,"[0:36] Mykhailo Mudryk under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mykhailo Mudryk under pressure, plays a dangerous short pass along the ground into the DANGER ZONE, INTERCEPTED! Ukraine loses the ball . Nicușor Silviu Bancu clears the danger . Illia Zabarnyi wins the ball back under pressure, carries the ball",7,0.1985044879224663,0.1939154651438878,0.2254341006305874,0.3354789614677429,0.0208333333333333,0.0536048263311386,0.841333270072937,0.7877284437417984,10,79,5,58,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,3,0,1,0,2,0,0,0.5
FLASHSCORE,1,11,The first half of this match is about to start.,Kick Off,"[0:11] Mykola Matvienko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mykola Matvienko under pressure, plays a short pass along the ground to Taras Stepanenko, Taras Stepanenko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Taras Stepanenko under pressure, plays a short pass back along the ground to Mykola Matvienko, Mykola Matvienko under pressure, carries the ball",3,0.194020141052165,0.2152906558738263,0.225766851834076,0.393078088760376,0.027027027027027,0.0536048263311386,0.9233962297439576,0.8697914034128189,10,113,5,83,1,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,4,0,2,0,4,0,2,0.5
FLASHSCORE,1,12,The first half of this match is about to start.,Kick Off,"[0:30] Dennis Man closes down Georgiy Sudakov . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Georgiy Sudakov under MASSIVE pressure, plays a medium pass forward along the ground to Mykhailo Mudryk into the right attacking third, Mykhailo Mudryk under pressure, carries the ball - BUT LOSES IT! . Dennis Man is beaten by Mykhailo Mudryk! . Mykhailo Mudryk takes on the defender",6,0.1923877936099306,0.1869752313023588,0.216137689747149,0.3247880041599273,0.02,0.0536048263311386,0.8449793457984924,0.7913745194673538,10,86,5,60,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,2,0,0,0,2,0,0,0.5
FLASHSCORE,1,13,The first half of this match is about to start.,Kick Off,"[0:01] Taras Stepanenko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Taras Stepanenko under pressure, plays a medium pass back along the ground to Mykola Matvienko, Mykola Matvienko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mykola Matvienko under pressure, plays a medium pass along the ground to Illia Zabarnyi, Illia Zabarnyi under pressure, carries the ball",2,0.1907542109496054,0.2070425877977287,0.2317271306755157,0.3637596070766449,0.0256410256410256,0.0536048263311386,0.9117157459259032,0.8581109195947647,10,113,5,83,1,0,8,0,0.0,0,2,0,0.0,0,2,0,0.0,0,8,0,0,0,4,0,2,0,4,0,2,0.5
FLASHSCORE,1,14,"Mykhailo Mudryk (Ukraine) attempts to find one of his teammates with a sweet pass into the box, but one of the defending players reacts well and intercepts the effort.",General,"[0:01] Taras Stepanenko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Taras Stepanenko under pressure, plays a medium pass back along the ground to Mykola Matvienko, Mykola Matvienko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mykola Matvienko under pressure, plays a medium pass along the ground to Illia Zabarnyi, Illia Zabarnyi under pressure, carries the ball",2,0.1812375106216159,0.2229728316665604,0.1864588223102436,0.4424596726894378,0.04,-0.0322527065873146,0.9117157459259032,0.943968452513218,29,113,18,83,2,2,8,1,0.5,1,2,1,1.0,3,2,1,0.3333333333333333,2,8,0,0,1,4,0,2,3,4,0,2,0.5555555555555556
FLASHSCORE,1,15,"Mykhailo Mudryk (Ukraine) attempts to find one of his teammates with a sweet pass into the box, but one of the defending players reacts well and intercepts the effort.",General,"[0:11] Mykola Matvienko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Mykola Matvienko under pressure, plays a short pass along the ground to Taras Stepanenko, Taras Stepanenko under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Taras Stepanenko under pressure, plays a short pass back along the ground to Mykola Matvienko, Mykola Matvienko under pressure, carries the ball",3,0.1767686613863951,0.2209078606256176,0.1817525634035455,0.4393043518066406,0.0416666666666666,-0.0322527065873146,0.9233962297439576,0.955648936331272,29,113,18,83,2,2,7,1,0.5,1,2,1,1.0,3,2,1,0.3333333333333333,2,7,0,0,1,4,0,2,3,4,0,2,0.5555555555555556
FLASHSCORE,1,16,"Mykhailo Mudryk (Ukraine) attempts to find one of his teammates with a sweet pass into the box, but one of the defending players reacts well and intercepts the effort.",General,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Romania and Ukraine. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Artem Dovbyk under pressure, plays a medium pass back along the ground to Taras Stepanenko",1,0.1557277498577742,0.1815631391849396,0.1444877198160158,0.3593853712081909,0.0408163265306122,-0.0322527065873146,0.8895257115364075,0.921778418123722,29,58,18,39,2,2,9,1,0.5,1,2,1,1.0,3,2,1,0.3333333333333333,2,9,0,0,1,2,0,0,3,2,0,0,0.5555555555555556
FLASHSCORE,4,1,"Andrei Ratiu (Romania) sends a cross into the box, but Andriy Lunin comes off his line to gather the ball.",General,"[3:11] Nicolae Claudiu Stanciu under pressure, carries the ball under pressure, plays a medium pass along the ground to Răzvan Gabriel Marin, Răzvan Gabriel Marin under pressure, carries the ball under pressure, plays a medium pass along the ground to Andrei Florin Ratiu, Andrei Florin Ratiu under pressure, drives forward with the ball from the left midfield into the left attacking third",20,0.4790776303251787,0.3073279883997578,0.2515177141665803,0.5561805367469788,0.1142857142857142,0.020570233464241,0.0262436773627996,0.0056734438985586,20,62,14,48,4,3,3,1,0.3333333333333333,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1,0.0
FLASHSCORE,4,2,"Andrei Ratiu (Romania) sends a cross into the box, but Andriy Lunin comes off his line to gather the ball.",General,"[3:24] Dennis Man under pressure, carries the ball from the left attacking third into the left midfield under pressure, plays a long ball forward through the air to Nicolae Claudiu Stanciu into the central attacking third, but the pass doesn't find its target, Nicolae Claudiu Stanciu receives under pressure in the central attacking third . Andriy Lunin wins the ball back",21,0.4669261354488376,0.3054793369647189,0.2919379089365911,0.5219359993934631,0.1025641025641025,0.020570233464241,-0.0281632356345653,0.0487334690988063,20,61,14,45,4,3,3,1,0.3333333333333333,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,1,0,0,0.3076923076923077
FLASHSCORE,4,3,"Andrei Ratiu (Romania) sends a cross into the box, but Andriy Lunin comes off his line to gather the ball.",General,"[3:39] Andriy Lunin under pressure, plays a short pass along the ground to Mykola Matvienko, Mykola Matvienko under pressure, plays a medium pass along the ground to Illia Zabarnyi, Illia Zabarnyi under pressure, carries the ball under pressure, plays a medium pass along the ground to Mykola Matvienko, Mykola Matvienko under pressure, carries the ball",22,0.4634447861597885,0.2900812129359708,0.1667391294118893,0.5923933982849121,0.1111111111111111,0.020570233464241,0.0041057392954826,0.0164644941687583,20,55,14,43,3,3,3,1,0.3333333333333333,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,3,0,2,0.3076923076923077
FLASHSCORE,4,4,"Andrei Ratiu (Romania) sends a cross into the box, but Andriy Lunin comes off his line to gather the ball.",General,"[3:54] Oleksandr Zinchenko under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Mykhailo Mudryk, Mykhailo Mudryk under pressure, carries the ball under pressure, plays a short pass forward along the ground to Georgiy Sudakov into the right attacking third, Georgiy Sudakov under pressure, carries the ball",23,0.4007498310686904,0.211882687582805,0.1920603441604821,0.3829816579818725,0.0606060606060606,0.020570233464241,-0.0120785050094127,0.0326487384736537,20,53,14,42,2,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1,0.0
FLASHSCORE,5,1,"Ilya Zabarnyi (Ukraine) tries to create a chance, but puts too much weight on his pass.",General,"[4:16] Florinel Teodor Coman closes down Viktor Tsygankov . Viktor Tsygankov under pressure, plays a medium pass back along the ground to Illia Zabarnyi, Illia Zabarnyi under pressure, drives forward with the ball from the left midfield into the central midfield under pressure, plays a medium pass along the ground to Mykola Matvienko, Mykola Matvienko under pressure, carries the ball",25,0.3558830745403883,0.2124922878887808,0.0716135192619101,0.510307788848877,0.0555555555555555,-0.2467777729034423,-0.032833207398653,0.2139445655047893,16,60,11,46,2,2,4,1,0.5,1,0,0,0.0,2,1,1,0.5,2,4,0,0,1,0,0,0,2,2,0,1,0.2222222222222222
FLASHSCORE,5,2,"Ilya Zabarnyi (Ukraine) tries to create a chance, but puts too much weight on his pass.",General,"[4:07] Mykola Shaparenko under pressure, plays a medium pass along the ground to Viktor Tsygankov into the central attacking third, Viktor Tsygankov under pressure, carries the ball - BUT LOSES IT! . Andrei Burcă Andonie closes down Viktor Tsygankov . Viktor Tsygankov under MASSIVE pressure, plays a short pass along the ground to Mykola Shaparenko, Mykola Shaparenko under pressure, carries the ball",24,0.3542623941527132,0.1672966148358349,0.0568669319711563,0.41645148396492,0.0285714285714285,-0.2467777729034423,-0.1619375050067901,0.0848402678966522,16,62,11,47,1,2,4,0,0.0,1,0,0,0.0,2,1,1,0.5,2,4,0,0,1,0,0,0,2,2,0,1,0.2222222222222222
FLASHSCORE,5,3,"Ilya Zabarnyi (Ukraine) tries to create a chance, but puts too much weight on his pass.",General,"[4:45] Florin Constantin Niţă under pressure, plays a long ball forward through the air to Florinel Teodor Coman, Florinel Teodor Coman under pressure, plays a short pass, INTERCEPTED! Romania loses the ball . Yukhym Konoplya in the duel Crucial block by Yukhym Konoplya!, Viktor Tsygankov under pressure, plays a short pass through the air to Yukhym Konoplya",26,0.3501952297843141,0.1570205201515413,0.051802353338391,0.3914814293384552,0.0277777777777777,-0.2467777729034423,-0.1764971315860748,0.0702806413173675,16,57,11,44,1,2,5,0,0.0,1,1,0,0.0,2,2,1,0.5,2,5,0,0,1,1,0,0,2,3,0,1,0.2222222222222222
FLASHSCORE,6,1,Rough tackle by Razvan Marin (Romania). The referee blows his whistle for a foul.,General,"[5:39] Taras Stepanenko under pressure, delivers the free kick a short pass along the ground to Oleksandr Zinchenko, Oleksandr Zinchenko under pressure, carries the ball from the right midfield into the central midfield - BUT LOSES IT! . Dennis Man closes down Oleksandr Zinchenko . Oleksandr Zinchenko under MASSIVE pressure, delivers the free kick a medium pass along the ground to Mykola Shaparenko, Mykola Shaparenko under pressure, carries the ball - BUT LOSES IT!",29,0.3697158412911532,0.1759476385882216,0.0877308018120281,0.4401121139526367,0.0,-0.2990395724773407,-0.3480191230773926,0.0489795506000518,14,74,9,52,0,3,4,0,0.0,1,0,0,0.0,2,2,0,0.0,3,4,0,0,1,0,0,0,2,4,0,2,0.0
FLASHSCORE,6,2,Rough tackle by Razvan Marin (Romania). The referee blows his whistle for a foul.,General,"[5:19] Denis Mihai Drăguş in the duel . Illia Zabarnyi under pressure, plays a short pass through the air . ⚠️ FOUL by Răzvan Gabriel Marin in the right midfield",27,0.3666912795551985,0.258158948091781,0.1726485625793171,0.5249052047729492,0.0769230769230769,-0.2990395724773407,0.0086721535772085,0.3077117260545492,14,29,9,19,2,3,3,1,0.3333333333333333,1,0,0,0.0,2,2,1,0.5,3,3,0,0,1,0,0,0,2,2,0,0,0.13333333333333333
FLASHSCORE,6,3,Rough tackle by Razvan Marin (Romania). The referee blows his whistle for a foul.,General,"[5:20] Georgiy Sudakov is fouled, Mykola Shaparenko under pressure, delivers the free kick a medium pass along the ground to Taras Stepanenko",28,0.3415303550269527,0.190500480877866,0.062439390860527,0.5090620517730713,0.0,-0.2990395724773407,-0.0936595499515533,0.2053800225257873,14,22,9,16,0,3,3,0,0.0,1,0,0,0.0,2,3,1,0.5,3,3,0,0,1,0,0,0,2,3,0,0,0.13333333333333333
FLASHSCORE,6,4,Rough tackle by Razvan Marin (Romania). The referee blows his whistle for a foul.,General,"[5:58] Taras Stepanenko receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the free kick a dangerous medium pass through the air into the central attacking third, INTERCEPTED! Ukraine loses the ball . Radu Drăgușin clears the danger, Andrei Florin Ratiu wins the ball back",31,0.3369527954890053,0.1881463940320704,0.1166403339440507,0.4477988481521606,0.0,-0.2990395724773407,-0.0824115723371505,0.2166280001401901,14,52,9,40,0,3,4,0,0.0,1,1,0,0.0,2,2,0,0.0,3,4,0,0,1,1,0,0,2,2,0,0,0.0
FLASHSCORE,6,5,Rough tackle by Razvan Marin (Romania). The referee blows his whistle for a foul.,General,"[5:48] Florinel Teodor Coman closes down Mykola Shaparenko . Yukhym Konoplya under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Mykola Shaparenko, Mykola Shaparenko under pressure, carries the ball under pressure, delivers the free kick a long ball forward through the air to Mykhailo Mudryk into the right attacking third",30,0.302645012861033,0.1594739607645932,0.0893395697098563,0.3890823125839233,0.0,-0.2990395724773407,-0.0311977416276931,0.2678418308496475,14,59,9,46,0,3,4,0,0.0,1,0,0,0.0,2,2,0,0.0,3,4,0,0,1,0,0,0,2,3,0,1,0.0
FLASHSCORE,7,1,"Taras Stepanenko (Ukraine) sends a cross into the box, but the opposition's defence clears the ball to safety.",General,"[6:05] Oleksandr Zinchenko wins the ball back under pressure, carries the ball under pressure, delivers the free kick a short pass forward through the air to Taras Stepanenko into the right attacking third . Andrei Florin Ratiu closes down Oleksandr Zinchenko . Taras Stepanenko under pressure, carries the ball - BUT LOSES IT!",32,0.5151022302024834,0.3723779968968062,0.4029687137391587,0.6030541658401489,0.1111111111111111,0.0324924364686012,0.0892175063490867,0.0567250698804855,18,53,12,39,4,2,3,1,0.5,1,0,0,0.0,1,2,0,0.0,2,3,0,0,1,0,0,0,1,2,0,0,0.4444444444444444
FLASHSCORE,7,2,"Taras Stepanenko (Ukraine) sends a cross into the box, but the opposition's defence clears the ball to safety.",General,"[6:57] Taras Stepanenko under pressure, carries the ball under pressure, plays a medium pass along the ground to Oleksandr Zinchenko into the right attacking third, Oleksandr Zinchenko under pressure, carries the ball under pressure, plays a short pass along the ground to Georgiy Sudakov, Georgiy Sudakov under pressure, carries the ball",38,0.5066224981233197,0.3558393508374317,0.2955051546121225,0.6291557550430298,0.1428571428571428,0.0324924364686012,-0.008535623550415,0.0410280600190162,18,51,12,40,4,2,3,1,0.5,1,0,0,0.0,1,1,0,0.0,2,3,0,0,1,0,0,0,1,2,0,1,0.4444444444444444
FLASHSCORE,7,3,"Taras Stepanenko (Ukraine) sends a cross into the box, but the opposition's defence clears the ball to safety.",General,"[6:35] Taras Stepanenko under pressure, plays a medium pass back along the ground to Illia Zabarnyi, Illia Zabarnyi under pressure, drives forward with the ball from the right midfield into the central midfield under pressure, plays a short pass along the ground to Mykola Shaparenko, Mykola Shaparenko under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Viktor Tsygankov",34,0.5060222781671663,0.3485772000549341,0.2912833091376179,0.6332361698150635,0.1212121212121212,0.0324924364686012,0.0108499489724636,0.0216424874961376,18,65,12,49,4,2,4,1,0.5,1,0,0,0.0,1,1,0,0.0,2,4,0,0,1,0,0,0,1,3,0,2,0.4444444444444444
FLASHSCORE,7,4,"Viktor Tsygankov (Ukraine) blasts the ball from just outside the box, but his attempt is blocked by the defender.",General,"[6:46] Viktor Tsygankov under pressure, plays a short pass along the ground to Georgiy Sudakov, Georgiy Sudakov under pressure, drives forward with the ball from the right midfield into the right attacking third under pressure, plays a medium pass forward along the ground to Artem Dovbyk into the central attacking third, Artem Dovbyk receives under pressure in the central attacking third under pressure, carries the ball - BUT LOSES IT!",35,0.491775639616598,0.3396336700527527,0.2759629930143354,0.6547027230262756,0.088235294117647,-0.0228380523622035,-0.0746365040540695,0.0517984516918659,19,70,11,51,3,2,3,1,0.5,1,0,0,0.0,2,1,0,0.0,2,3,0,0,1,0,0,0,2,2,0,1,0.4444444444444444
FLASHSCORE,7,5,"Taras Stepanenko (Ukraine) sends a cross into the box, but the opposition's defence clears the ball to safety.",General,"[6:46] Viktor Tsygankov under pressure, plays a short pass along the ground to Georgiy Sudakov, Georgiy Sudakov under pressure, drives forward with the ball from the right midfield into the right attacking third under pressure, plays a medium pass forward along the ground to Artem Dovbyk into the central attacking third, Artem Dovbyk receives under pressure in the central attacking third under pressure, carries the ball - BUT LOSES IT!",35,0.4586461630166915,0.3139045308631455,0.3000525115402594,0.5861055254936218,0.0555555555555555,0.0324924364686012,-0.0746365040540695,0.1071289405226707,18,70,12,51,2,2,3,0,0.0,1,0,0,0.0,1,1,0,0.0,2,3,0,0,1,0,0,0,1,2,0,1,0.0
FLASHSCORE,7,6,"Viktor Tsygankov (Ukraine) blasts the ball from just outside the box, but his attempt is blocked by the defender.",General,"[6:35] Taras Stepanenko under pressure, plays a medium pass back along the ground to Illia Zabarnyi, Illia Zabarnyi under pressure, drives forward with the ball from the right midfield into the central midfield under pressure, plays a short pass along the ground to Mykola Shaparenko, Mykola Shaparenko under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Viktor Tsygankov",34,0.4572865150979172,0.2876113539087787,0.2396464330670009,0.5322785377502441,0.0909090909090909,-0.0228380523622035,0.0108499489724636,0.0336880013346672,19,65,11,49,3,2,4,1,0.5,1,0,0,0.0,2,1,0,0.0,2,4,0,0,1,0,0,0,2,3,0,2,0.4444444444444444
