data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
BBC,2,2,Adrien Rabiot has a bit of a hit and hope effort in these early stages. Hooked with his left foot well wide of the Belgium goal.,General,"[1:05] Adrien Rabiot receives under pressure in the central attacking third under pressure, shoots with the left foot from a DANGEROUS position (15m out!) - just wide!",10,0.3687981582826149,0.3535400767651891,0.191886475431122,0.6835485696792603,0.1851851851851851,0.1000229567289352,-0.4854046404361725,0.5854275971651077,26,27,15,19,5,3,1,1,0.3333333333333333,1,0,0,0.0,2,0,0,0.0,3,1,0,0,1,0,0,0,2,0,0,0,0.3076923076923077
BBC,2,3,Adrien Rabiot has a bit of a hit and hope effort in these early stages. Hooked with his left foot well wide of the Belgium goal.,General,"[1:31] Koen Casteels under pressure, carries the ball From the goal kick, Koen Casteels under pressure, plays a short pass forward along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball From the goal kick, Amadou Onana under pressure, plays a medium pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball",12,0.3686066128942382,0.1853189516409254,0.0718355033917187,0.4538183212280273,0.0303030303030303,0.1000229567289352,0.0184925533831119,0.0815304033458232,26,59,15,45,1,3,4,0,0.0,1,0,0,0.0,2,3,1,0.5,3,4,0,0,1,0,0,0,2,6,0,3,0.15384615384615385
BBC,2,4,Adrien Rabiot has a bit of a hit and hope effort in these early stages. Hooked with his left foot well wide of the Belgium goal.,General,"[1:49] Wout Faes under pressure, carries the ball From the goal kick, Wout Faes under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball From the goal kick, Jan Vertonghen under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball",13,0.3650033647561745,0.178834680020104,0.0687030930299267,0.434467613697052,0.0333333333333333,0.1000229567289352,0.0235323756933212,0.076490581035614,26,58,15,44,1,3,3,0,0.0,1,0,0,0.0,2,3,1,0.5,3,3,0,0,1,0,0,0,2,6,0,3,0.15384615384615385
BBC,4,1,"Wout Faes sends one into the area but it's straight back out by France centre back William Saliba. Remember, these two sides have scored four goals between them so far at this tournament. It doesn't exactly spell goal fest.",General,"[3:28] Yannick Ferreira Carrasco receives under pressure in the left attacking third under pressure, carries the ball under pressure, delivers the free kick a dangerous long ball through the air into the central attacking third, INTERCEPTED! Belgium loses the ball . William Saliba clears the danger . Amadou Onana wins the ball back",22,0.3800449440865426,0.1966122431872564,0.1050927922636658,0.4106698632240295,0.074074074074074,0.0641800165176391,-0.0054769366979599,0.069656953215599,39,53,28,40,4,4,4,1,0.25,1,1,0,0.0,1,1,0,0.0,4,4,0,0,1,1,0,0,2,1,1,0,0.19047619047619047
BBC,4,2,"Wout Faes sends one into the area but it's straight back out by France centre back William Saliba. Remember, these two sides have scored four goals between them so far at this tournament. It doesn't exactly spell goal fest.",General,"[3:41] Kevin De Bruyne under pressure, carries the ball under pressure, delivers the free kick a long ball forward through the air to Jeremy Doku into the right attacking third, but it goes out of play, Jeremy Doku receives under pressure in the right attacking third . Jules Koundé under pressure, plays a short pass back to Dayotchanculle Upamecano",23,0.347826109540707,0.1691774195594868,0.1001781200223646,0.3528086841106415,0.0545454545454545,0.0641800165176391,-0.0520478039979934,0.1162278205156326,39,59,28,43,3,4,4,0,0.0,1,0,0,0.0,1,2,0,0.0,4,4,0,0,1,0,0,0,2,2,1,0,0.0
BBC,4,3,"Wout Faes sends one into the area but it's straight back out by France centre back William Saliba. Remember, these two sides have scored four goals between them so far at this tournament. It doesn't exactly spell goal fest.",General,"[3:18] Kevin De Bruyne under pressure, delivers the free kick a medium pass forward along the ground to Timothy Castagne into the left attacking third, Timothy Castagne under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Kevin De Bruyne",21,0.3400503987979163,0.1321774068688378,0.0551569791322841,0.3209670782089233,0.0204081632653061,0.0641800165176391,0.0278493911027908,0.0363306254148483,39,70,28,52,1,4,3,0,0.0,1,0,0,0.0,1,2,0,0.0,4,3,0,0,1,0,0,0,2,6,1,4,0.0
BBC,4,4,"Wout Faes sends one into the area but it's straight back out by France centre back William Saliba. Remember, these two sides have scored four goals between them so far at this tournament. It doesn't exactly spell goal fest.",General,"[3:06] Kevin De Bruyne under pressure, delivers the free kick a medium pass forward along the ground to Timothy Castagne, Timothy Castagne under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Kevin De Bruyne",20,0.326280058933114,0.1116012429367371,0.045256762257477,0.2895469665527344,0.0,0.0641800165176391,0.0344965234398841,0.0296834930777549,39,65,28,48,0,4,3,0,0.0,1,0,0,0.0,1,2,0,0.0,4,3,0,0,1,0,0,0,2,6,1,4,0.0
BBC,7,1,It's a cagey start from both sides in Dusseldorf. Kylian Mbappe looks to play a little one-two with Antoine Griezmann but it's snuffed out by the Belgian defence. Marcus Thuram wants a free-kick after a bit of a tussle with Arthur Theate but the referee says no.,General,"[6:23] Arthur Theate closes down the ball carrier . Marcus Thuram is dispossessed by Arthur Theate! . Arthur Theate in the duel, From the goal kick, Koen Casteels under pressure, plays a short pass along the ground to Wout Faes, From the goal kick, Wout Faes under pressure, plays a short pass along the ground to Amadou Onana",37,0.4448436742080449,0.2700331125892797,0.2245315296165942,0.4855678081512451,0.1,-0.0543129332363605,-0.0850375741720199,0.0307246409356594,47,58,30,40,5,7,6,2,0.2857142857142857,0,0,0,0.0,0,3,0,0.0,7,6,0,0,0,0,0,0,0,6,0,3,0.2857142857142857
BBC,7,2,It's a cagey start from both sides in Dusseldorf. Kylian Mbappe looks to play a little one-two with Antoine Griezmann but it's snuffed out by the Belgian defence. Marcus Thuram wants a free-kick after a bit of a tussle with Arthur Theate but the referee says no.,General,"[6:03] Jan Vertonghen under pressure, carries the ball under pressure, plays a long ball forward through the air to Timothy Castagne, but the pass doesn't find its target . Kylian Mbappé Lottin intercepts! under pressure, drives forward with the ball from the right midfield into the central attacking third under pressure, plays a medium pass along the ground to Antoine Griezmann",35,0.4352419503608292,0.2490597648692059,0.1763381729340339,0.520841121673584,0.05,-0.0543129332363605,-0.0605244264006614,0.0062114931643009,47,61,30,44,3,7,4,1,0.1428571428571428,0,0,0,0.0,0,1,0,0.0,7,4,0,0,0,0,0,0,0,2,0,1,0.21428571428571427
BBC,7,3,It's a cagey start from both sides in Dusseldorf. Kylian Mbappe looks to play a little one-two with Antoine Griezmann but it's snuffed out by the Belgian defence. Marcus Thuram wants a free-kick after a bit of a tussle with Arthur Theate but the referee says no.,General,"[6:15] Wout Faes under pressure, plays a medium pass through the air to Jeremy Doku . Marcus Thuram closes down Wout Faes, Jules Koundé closes down the ball carrier . Jeremy Doku under pressure, carries the ball loses control under pressure!",36,0.3642800590644294,0.1545829239818804,0.0816943154732444,0.3420544564723968,0.04,-0.0543129332363605,-0.0476843975484371,0.0066285356879234,47,41,30,33,2,7,4,1,0.1428571428571428,0,0,0,0.0,0,1,0,0.0,7,4,0,0,0,0,0,0,0,1,0,0,0.14285714285714285
BBC,7,4,It's a cagey start from both sides in Dusseldorf. Kylian Mbappe looks to play a little one-two with Antoine Griezmann but it's snuffed out by the Belgian defence. Marcus Thuram wants a free-kick after a bit of a tussle with Arthur Theate but the referee says no.,General,"[6:54] Jan Vertonghen under pressure, carries the ball From the goal kick, Jan Vertonghen under pressure, plays a medium pass forward along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball From the goal kick, Amadou Onana under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball",38,0.354150563041534,0.1629954285060909,0.1105222967994935,0.3567248582839966,0.0217391304347826,-0.0543129332363605,0.018071100115776,0.0723840333521366,47,59,30,45,1,7,3,0,0.0,0,0,0,0.0,0,3,0,0.0,7,3,0,0,0,0,0,0,0,6,0,3,0.0
BBC,10,1,"Antoine Griezmann has a shot from just outside the area but it's a really tame effort and an easy collection for Koen Casteels. Kylian Mbappe is fuming on the left-hand side, he wanted to have a go himself.",General,"[9:07] Antoine Griezmann under pressure, carries the ball under pressure, plays a short pass back to Adrien Rabiot, Adrien Rabiot under pressure, carries the ball from the left midfield into the central midfield - BUT LOSES IT! . Kevin De Bruyne closes down Adrien Rabiot . Adrien Rabiot under MASSIVE pressure, plays a short pass along the ground to Antoine Griezmann into the central attacking third",55,0.3690717078628143,0.2313156733753946,0.1677621280136255,0.4580030739307403,0.0681818181818181,-0.4387768805027008,-0.221116691827774,0.2176601886749267,38,66,21,48,3,3,3,1,0.3333333333333333,0,0,0,0.0,2,1,0,0.0,3,3,0,0,0,0,0,0,2,2,0,1,0.2857142857142857
BBC,10,2,"Antoine Griezmann has a shot from just outside the area but it's a really tame effort and an easy collection for Koen Casteels. Kylian Mbappe is fuming on the left-hand side, he wanted to have a go himself.",General,"[9:16] Koen Casteels under pressure, plays a medium pass forward along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball under pressure, plays a short pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball under pressure, plays a medium pass along the ground to Jan Vertonghen",57,0.3189204544208684,0.2439770623306087,0.1087204368637328,0.5705791711807251,0.0526315789473684,-0.4387768805027008,0.0174724888056516,0.4562493693083524,38,56,21,42,2,3,4,1,0.3333333333333333,0,0,0,0.0,2,1,0,0.0,3,4,0,0,0,0,0,0,2,3,0,2,0.2857142857142857
BBC,10,3,Is it possible for us to get through 90 minutes of football without talking about England? I get it. But can we just not for a bit.,General,"[9:07] Antoine Griezmann under pressure, carries the ball under pressure, plays a short pass back to Adrien Rabiot, Adrien Rabiot under pressure, carries the ball from the left midfield into the central midfield - BUT LOSES IT! . Kevin De Bruyne closes down Adrien Rabiot . Adrien Rabiot under MASSIVE pressure, plays a short pass along the ground to Antoine Griezmann into the central attacking third",55,0.3030442546777652,0.082812869015366,0.0380259855479902,0.2104126214981079,0.0,-0.1848551034927368,-0.221116691827774,0.0362615883350372,27,66,13,48,0,2,3,0,0.0,1,0,0,0.0,0,1,0,0.0,2,3,0,0,1,0,0,0,0,2,0,1,0.0
BBC,10,4,Is it possible for us to get through 90 minutes of football without talking about England? I get it. But can we just not for a bit.,General,"[9:45] Jan Vertonghen under pressure, carries the ball under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Timothy Castagne, Timothy Castagne under pressure, carries the ball - BUT LOSES IT!",59,0.2982915929022808,0.0699429053152109,0.0408357793344573,0.1689929366111755,0.0,-0.1848551034927368,-0.2015174478292465,0.0166623443365097,27,51,13,38,0,2,3,0,0.0,1,0,0,0.0,0,1,0,0.0,2,3,0,0,1,0,0,0,0,2,0,1,0.0
BBC,10,5,"Antoine Griezmann has a shot from just outside the area but it's a really tame effort and an easy collection for Koen Casteels. Kylian Mbappe is fuming on the left-hand side, he wanted to have a go himself.",General,"[9:45] Jan Vertonghen under pressure, carries the ball under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Timothy Castagne, Timothy Castagne under pressure, carries the ball - BUT LOSES IT!",59,0.2823579743216954,0.1222304433200787,0.1079894690555425,0.2587018609046936,0.0,-0.4387768805027008,-0.2015174478292465,0.2372594326734542,38,51,21,38,0,3,3,0,0.0,0,0,0,0.0,2,1,0,0.0,3,3,0,0,0,0,0,0,2,2,0,1,0.0
BBC,10,6,Is it possible for us to get through 90 minutes of football without talking about England? I get it. But can we just not for a bit.,General,[9:13] The goalkeeper deals with it,56,0.2749963584687119,0.0954313626333482,0.0800896139277242,0.2062044739723205,0.0,-0.1848551034927368,0.0014535505324602,0.186308654025197,27,6,13,2,0,2,0,0,0.0,1,0,0,0.0,0,1,0,0.0,2,0,0,0,1,0,0,0,0,1,0,0,0.0
BBC,10,7,"Antoine Griezmann has a shot from just outside the area but it's a really tame effort and an easy collection for Koen Casteels. Kylian Mbappe is fuming on the left-hand side, he wanted to have a go himself.",General,"[9:54] Wout Faes under pressure, carries the ball under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball under pressure, plays a short pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball",60,0.2679889624809501,0.175885954730415,0.1233980001694952,0.3454363346099853,0.0588235294117647,-0.4387768805027008,0.0169251337647438,0.4557020142674446,38,47,21,37,2,3,2,1,0.3333333333333333,0,0,0,0.0,2,1,0,0.0,3,2,0,0,0,0,0,0,2,2,0,1,0.2857142857142857
BBC,10,8,"Antoine Griezmann has a shot from just outside the area but it's a really tame effort and an easy collection for Koen Casteels. Kylian Mbappe is fuming on the left-hand side, he wanted to have a go himself.",General,"[9:30] Amadou Onana under pressure, carries the ball under pressure, plays a short pass along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball from the central defensive third into the central midfield under pressure, plays a medium pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball",58,0.2541168057763043,0.1573258030455593,0.1210189426068317,0.3509584665298462,0.0,-0.4387768805027008,0.0167333055287599,0.4555101860314607,38,57,21,42,0,3,3,0,0.0,0,0,0,0.0,2,1,0,0.0,3,3,0,0,0,0,0,0,2,2,0,1,0.0
BBC,10,9,Is it possible for us to get through 90 minutes of football without talking about England? I get it. But can we just not for a bit.,General,"[9:16] Koen Casteels under pressure, plays a medium pass forward along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball under pressure, plays a short pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball under pressure, plays a medium pass along the ground to Jan Vertonghen",57,0.2492229642978445,0.0664064831632554,0.0221178821021856,0.1771015673875808,0.0,-0.1848551034927368,0.0174724888056516,0.2023275922983884,27,56,13,42,0,2,4,0,0.0,1,0,0,0.0,0,1,0,0.0,2,4,0,0,1,0,0,0,0,3,0,2,0.0
BBC,10,10,Is it possible for us to get through 90 minutes of football without talking about England? I get it. But can we just not for a bit.,General,"[9:54] Wout Faes under pressure, carries the ball under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball under pressure, plays a short pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball",60,0.2423928686358443,0.0571172372669526,0.0154364514859165,0.1559152603149414,0.0,-0.1848551034927368,0.0169251337647438,0.2017802372574806,27,47,13,37,0,2,2,0,0.0,1,0,0,0.0,0,1,0,0.0,2,2,0,0,1,0,0,0,0,2,0,1,0.0
BBC,10,11,Is it possible for us to get through 90 minutes of football without talking about England? I get it. But can we just not for a bit.,General,"[9:30] Amadou Onana under pressure, carries the ball under pressure, plays a short pass along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball from the central defensive third into the central midfield under pressure, plays a medium pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball",58,0.2374542910438483,0.0504685243989633,0.0141000303702374,0.1373055428266525,0.0,-0.1848551034927368,0.0167333055287599,0.2015884090214967,27,57,13,42,0,2,3,0,0.0,1,0,0,0.0,0,1,0,0.0,2,3,0,0,1,0,0,0,0,2,0,1,0.0
BBC,10,12,"Antoine Griezmann has a shot from just outside the area but it's a really tame effort and an easy collection for Koen Casteels. Kylian Mbappe is fuming on the left-hand side, he wanted to have a go himself.",General,[9:13] The goalkeeper deals with it,56,0.2326892983941242,0.1236625415372192,0.113801867451471,0.2571857571601867,0.0,-0.4387768805027008,0.0014535505324602,0.440230431035161,38,6,21,2,0,3,0,0,0.0,0,0,0,0.0,2,1,0,0.0,3,0,0,0,0,0,0,0,2,1,0,0,0.0
BBC,12,1,The past five minutes or so have been played pretty much in the Belgian half. Jules Kounde looks to cut it back from the byline but there's no one there running onto it.,General,"[11:20] Marcus Thuram receives under pressure in the central attacking third . Yannick Ferreira Carrasco clears the danger . N'Golo Kanté wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Jules Koundé, but the pass doesn't find its target",67,0.3997461984530138,0.2010847271283531,0.2272350883219167,0.3315746486186981,0.0444444444444444,-0.022203579545021,-0.0179341919720172,0.0042693875730037,33,49,19,35,2,2,4,1,0.5,0,0,0,0.0,0,1,0,0.0,2,4,0,0,0,0,0,0,0,2,0,1,0.5
BBC,12,2,The past five minutes or so have been played pretty much in the Belgian half. Jules Kounde looks to cut it back from the byline but there's no one there running onto it.,General,"[11:13] Jules Koundé under pressure, carries the ball under pressure, plays a medium pass forward through the air to Antoine Griezmann, Antoine Griezmann receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous medium pass through the air to Jules Koundé into the DANGER ZONE",66,0.3973135046067687,0.202424612065534,0.1718781170474283,0.4097546935081482,0.0256410256410256,-0.022203579545021,-0.0402233973145484,0.0180198177695274,33,53,19,41,1,2,2,1,0.5,0,0,0,0.0,0,1,0,0.0,2,2,0,0,0,0,0,0,0,2,0,1,0.5
BBC,12,3,The past five minutes or so have been played pretty much in the Belgian half. Jules Kounde looks to cut it back from the byline but there's no one there running onto it.,General,"[11:28] Jeremy Doku closes down the ball carrier . Dayotchanculle Upamecano loses control under pressure! . Arthur Theate under pressure, plays a long ball forward through the air to Ikoma Loïs Openda",68,0.2862253130054721,0.128988849199646,0.09636171781073,0.290604829788208,0.0,-0.022203579545021,-0.2642688751220703,0.2420652955770492,33,32,19,25,0,2,4,0,0.0,0,0,0,0.0,0,0,0,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0.0
