data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
BBC,2,2,"Oh, WOW! Talk about fast starts. Belgium could not wish for a better start as a sweeping move ends with Romelu Lukaku teeing-up Youri Tielemans for the sweetest of finishes from about 18 yards. The Red Devils are up and running.",Goal,"[1:15] The goalkeeper deals with it, Denis Mihai Drăguş under pressure, plays a long pass back along the ground to Marius Mihai Marin",12,0.1134341983174231,0.1358029351946309,0.0773308892001496,0.3300779163837433,0.0,0.978312373161316,0.0246403608471155,0.9536720123142004,41,23,25,16,0,6,2,0,0.0,1,0,0,0.0,1,2,0,0.0,6,2,0,0,1,0,0,0,1,2,0,0,0.0
BBC,2,3,"Oh, WOW! Talk about fast starts. Belgium could not wish for a better start as a sweeping move ends with Romelu Lukaku teeing-up Youri Tielemans for the sweetest of finishes from about 18 yards. The Red Devils are up and running.",Goal,"[1:03] Romelu Lukaku Menama under pressure, carries the ball - BUT LOSES IT! . Marius Mihai Marin closes down Romelu Lukaku Menama . Romelu Lukaku Menama under MASSIVE pressure, plays a medium pass along the ground to Jeremy Doku into the right attacking third, Jeremy Doku under pressure, carries the ball under pressure, plays a dangerous medium pass along the ground to Romelu Lukaku Menama into the central attacking third",10,0.1027344879355023,0.183994507371848,0.1242561610008866,0.3869110345840454,0.0408163265306122,0.978312373161316,-0.1627331972122192,1.1410455703735352,41,70,25,54,2,6,3,0,0.0,1,0,0,0.0,1,1,0,0.0,6,3,0,0,1,0,0,0,1,2,0,1,0.08695652173913043
BBC,4,1,Belgium's goal after 73 seconds is their earliest ever in a match at a major international tournament.,General,"[3:51] Dennis Man under pressure, carries the ball under pressure, delivers the corner a dangerous long pass back along the ground to Nicușor Silviu Bancu into the central attacking third, Nicușor Silviu Bancu under pressure, carries the ball under pressure, delivers the corner a medium pass forward along the ground to Marius Mihai Marin into the right attacking third, Marius Mihai Marin receives under pressure in the right attacking third",20,0.1706144295986559,0.0690906641855592,0.0088907325192555,0.1983812600374221,0.0,0.4868458807468414,-0.0379683934152126,0.5248142741620541,17,70,10,55,0,1,3,0,0.0,1,0,0,0.0,1,2,0,0.0,1,3,0,0,1,0,0,0,1,4,0,2,0.0
BBC,5,1,This is being played at 200mph! Now Romania come close to an equaliser through Radu Dragusin's header but Koen Casteels makes a fine save pushing it over the bar. It's end-to-end stuff.,Save,"[4:02] The goalkeeper deals with it . Nicolae Claudiu Stanciu under pressure, delivers the corner a dangerous medium pass back along the ground to Dennis Man into the DANGER ZONE, Dennis Man receives under pressure in the left attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass forward through the air into the central attacking third, INTERCEPTED! Romania loses the ball",21,0.2140908597626332,0.2046820301106298,0.1142813177700093,0.4613032341003418,0.0384615384615384,0.5698022842407227,-0.1878803670406341,0.7576826512813568,32,68,22,50,2,4,3,1,0.25,1,1,1,1.0,2,3,0,0.0,4,3,0,0,1,1,0,0,2,5,0,2,0.13043478260869565
BBC,5,2,This is being played at 200mph! Now Romania come close to an equaliser through Radu Dragusin's header but Koen Casteels makes a fine save pushing it over the bar. It's end-to-end stuff.,Save,"[4:38] Romelu Lukaku Menama clears the danger . Nicușor Silviu Bancu under pressure, plays a dangerous medium pass forward to Denis Mihai Drăguş into the DANGER ZONE, Denis Mihai Drăguş receives under pressure in the right attacking third under pressure, carries the ball loses control under pressure!",22,0.181696286214884,0.1403286752283518,0.0559751084983185,0.365010917186737,0.0,0.5698022842407227,-0.1243985965847969,0.6942008808255196,32,47,22,38,0,4,3,0,0.0,1,0,0,0.0,2,1,0,0.0,4,3,0,0,1,0,0,0,2,1,0,0,0.0
BBC,7,1,"More on that goal by Tielemans. He struck it first-time and it was only going to hit the back of the net. Sweet, sweet finish.",General,"[6:26] Florin Constantin Niţă under pressure, carries the ball - BUT LOSES IT! . ⚠️ FOUL by Kevin De Bruyne in the central attacking third",32,0.1052461598178474,0.1849683021652337,0.1471809432350508,0.4077239632606506,0.0,0.9669604301452636,-0.1669598370790481,1.1339202672243118,25,24,14,14,0,4,2,0,0.0,0,0,0,0.0,2,1,0,0.0,4,2,0,0,0,0,0,0,2,1,0,0,0.0
BBC,7,2,"More on that goal by Tielemans. He struck it first-time and it was only going to hit the back of the net. Sweet, sweet finish.",General,"[6:07] Amadou Onana under pressure, plays a medium pass along the ground to Youri Tielemans, Youri Tielemans under pressure, carries the ball under pressure, plays a short pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball from the central midfield into the left midfield under pressure, plays a medium pass along the ground to Amadou Onana",30,0.1003495251001418,0.1215283959092697,0.141386356646419,0.1919488310813903,0.03125,0.9669604301452636,0.0037733428180217,0.963187087327242,25,61,14,46,1,4,3,1,0.25,0,0,0,0.0,2,1,0,0.0,4,3,0,0,0,0,0,0,2,3,0,2,0.1111111111111111
BBC,7,3,"More on that goal by Tielemans. He struck it first-time and it was only going to hit the back of the net. Sweet, sweet finish.",General,"[6:20] Amadou Onana under MASSIVE pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball under pressure, plays a long ball forward through the air to Kevin De Bruyne into the central attacking third . Andrei Florin Ratiu closes down Wout Faes . Kevin De Bruyne receives under pressure in the central attacking third",31,0.0955598622617565,0.1170854081786265,0.1030497879018158,0.2482064366340637,0.0,0.9669604301452636,-0.0020563453435897,0.9690167754888536,25,62,14,47,0,4,4,0,0.0,0,0,0,0.0,2,1,0,0.0,4,4,0,0,0,0,0,0,2,1,0,0,0.0
BBC,7,4,"More on that goal by Tielemans. He struck it first-time and it was only going to hit the back of the net. Sweet, sweet finish.",General,"[6:27] Florin Constantin Niţă is fouled under pressure, carries the ball under pressure, plays a long ball forward through the air to Dennis Man, but the pass doesn't find its target, Dennis Man in the duel . Arthur Theate clears the danger",33,0.0836207461666803,0.1406011215265249,0.1355366800474092,0.2862666845321655,0.0,0.9669604301452636,-0.1203599497675895,1.0873203799128532,25,42,14,29,0,4,3,0,0.0,0,0,0,0.0,2,2,0,0.0,4,3,0,0,0,0,0,0,2,2,0,0,0.1111111111111111
BBC,9,1,All four teams in Group E have three points as it stands. Next Wednesday's final round of games in this group could be fun!,General,"[8:35] Youri Tielemans under pressure, carries the ball under pressure, plays a long pass forward along the ground into the left attacking third for treatment . Andrei Burcă Andonie wins the ball back",41,0.0880380664020776,0.0919621686140696,0.0,0.2758865058422088,0.0,0.9277601838111876,0.0040259435772895,0.9237342402338982,24,33,14,25,0,3,3,0,0.0,0,0,0,0.0,0,1,0,0.0,3,3,0,0,0,0,0,0,0,1,0,0,0.0
BBC,9,2,All four teams in Group E have three points as it stands. Next Wednesday's final round of games in this group could be fun!,General,"[8:39] Andrei Burcă Andonie under pressure, carries the ball under pressure, plays a short pass along the ground to Florin Constantin Niţă, Florin Constantin Niţă under pressure, carries the ball under pressure, plays a long ball forward through the air to Dennis Man, Dennis Man under pressure, plays a medium pass forward to Denis Mihai Drăguş into the left attacking third, but it goes out of play",42,0.0796419270572622,0.0898972551342592,0.0158427954664069,0.2538489699363708,0.0,0.9277601838111876,-0.0233638733625412,0.9511240571737288,24,67,14,52,0,3,5,0,0.0,0,0,0,0.0,0,1,0,0.0,3,5,0,0,0,0,0,0,0,2,0,1,0.0
BBC,11,1,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:23] Amadou Onana surges forward on a BRILLIANT run from the left midfield into the right midfield under pressure, plays a short pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball under pressure, plays a short pass forward along the ground to Jeremy Doku into the right attacking third, Jeremy Doku under pressure, drives forward with the ball - BUT LOSES IT!",51,0.3973743994511182,0.2045841620335333,0.1747757783771945,0.3945322632789612,0.0444444444444444,0.3105618357658386,0.3348167240619659,0.0242548882961273,31,67,20,48,2,4,3,1,0.25,1,0,0,0.0,3,1,0,0.0,4,3,0,0,1,0,0,0,3,2,0,1,0.17391304347826086
BBC,11,2,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:57] Crucial block by Nicolae Claudiu Stanciu!, The goalkeeper deals with it, Valentin Mihai Mihăilă clears the danger, Andrei Burcă Andonie clears the danger, Denis Mihai Drăguş loses the 50/50 challenge",57,0.3293451486961884,0.1942277621311403,0.1196065160877877,0.4630767703056335,0.0,0.3105618357658386,0.0452591441571712,0.2653026916086674,31,31,20,22,0,4,4,0,0.0,1,0,0,0.0,3,2,2,0.6666666666666666,4,5,0,1,1,0,0,0,3,2,0,0,0.17391304347826086
BBC,11,3,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:41] Jeremy Doku wins the ball back under pressure, carries the ball - BUT LOSES IT! . Dennis Man closes down Jeremy Doku . Jeremy Doku struggles to control under pressure, Arthur Theate under pressure, plays a short pass along the ground to Youri Tielemans",55,0.3073705366372337,0.3111323523679402,0.2186899133080246,0.5865020155906677,0.1282051282051282,0.3105618357658386,-0.3933530747890472,0.7039149105548859,31,45,20,33,5,4,4,2,0.5,1,0,0,0.0,3,1,0,0.0,4,4,0,0,1,0,0,0,3,1,0,0,0.34782608695652173
BBC,11,4,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:11] Wout Faes under pressure, carries the ball under pressure, plays a medium pass back along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, drives forward with the ball",50,0.2997714455409789,0.1574716179548295,0.1022973087366199,0.3701175451278686,0.0,0.3105618357658386,0.0372327640652656,0.2733290717005729,31,49,20,38,0,4,2,0,0.0,1,0,0,0.0,3,1,0,0.0,4,2,0,0,1,0,0,0,3,2,0,1,0.0
BBC,11,5,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:49] Jeremy Doku surges forward on a BRILLIANT run from the right attacking third into the central attacking third - BUT LOSES IT! . Răzvan Gabriel Marin closes down Jeremy Doku . Jeremy Doku under MASSIVE pressure, plays a dangerous short pass along the ground to Youri Tielemans into the DANGER ZONE, Youri Tielemans receives under pressure in the central attacking third under pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!",56,0.2940513331506669,0.32224336118354,0.226242829884696,0.6404872536659241,0.1,0.3105618357658386,-0.4799629151821136,0.7905247509479523,31,75,20,53,5,4,3,2,0.5,1,0,0,0.0,3,2,1,0.3333333333333333,4,3,0,0,1,0,0,0,3,2,0,0,0.43478260869565216
BBC,11,6,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:36] Răzvan Gabriel Marin under pressure, carries the ball under pressure, plays a short pass along the ground to Andrei Florin Ratiu, Andrei Florin Ratiu under pressure, carries the ball - BUT LOSES IT! . Jeremy Doku closes down Andrei Florin Ratiu . Andrei Florin Ratiu under pressure, plays a short pass forward along the ground to Dennis Man",53,0.272309401868856,0.2119298650014082,0.1119577983581067,0.4488317966461181,0.075,0.3105618357658386,-0.2359901517629623,0.546551987528801,31,59,20,45,3,4,4,1,0.25,1,0,0,0.0,3,1,0,0.0,4,4,0,0,1,0,0,0,3,2,0,1,0.17391304347826086
BBC,11,7,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:35] Marius Mihai Marin under pressure, plays a short pass along the ground to Răzvan Gabriel Marin",52,0.2600173015493478,0.1138713460876975,0.0627399390084846,0.2788740992546081,0.0,0.3105618357658386,0.0090170037001371,0.3015448320657015,31,17,20,13,0,4,1,0,0.0,1,0,0,0.0,3,1,0,0.0,4,2,0,1,1,0,0,0,3,1,0,0,0.0
BBC,11,8,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,"[10:01] Wout Faes under pressure, carries the ball - BUT LOSES IT! . Denis Mihai Drăguş closes down Wout Faes . Wout Faes under pressure, plays a medium pass back along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball under pressure, plays a short pass along the ground to Amadou Onana",49,0.2354799521320157,0.1614750540724189,0.095275555989382,0.3891496062278747,0.0,0.3105618357658386,-0.2319435179233551,0.5425053536891937,31,55,20,41,0,4,4,0,0.0,1,0,0,0.0,3,1,0,0.0,4,4,0,0,1,0,0,0,3,2,0,1,0.0
BBC,11,9,Jeremy Doku is teasing the Romanian defence with some clever play. The Manchester City man tries to set up Youri Tielemans for another goal but this time his attempt is blocked.,General,[10:41] Dennis Man is dispossessed by Arthur Theate! . Arthur Theate in the duel,54,0.2083555884058594,0.1055574982557455,0.1126657400112627,0.1640067547559738,0.04,0.3105618357658386,-0.1726883053779602,0.4832501411437988,31,14,20,8,1,4,2,0,0.0,1,0,0,0.0,3,0,0,0.0,4,2,0,0,1,0,0,0,3,0,0,0,0.0
BBC,13,1,"Cologne is witnessing one of the most frantic and entertaining starts to a game at Euro 2024...as well as one of the best atmospheres. Honestly, both sets of fans in the stands are giving off BIG energy.",General,"[12:59] Crucial block by Nicușor Silviu Bancu!, The goalkeeper deals with it . Kevin De Bruyne under pressure, delivers the corner a dangerous long ball through the air to Jan Vertonghen into the left attacking third, but it goes out of play, Jan Vertonghen receives under pressure in the central attacking third . From the goal kick, Florin Constantin Niţă under pressure, plays a long ball forward through the air, but it goes out of play",68,0.0924733142571427,0.1303658524177839,0.1946994331545742,0.1963981240987777,0.0,0.9838204979896544,-0.0373838022351264,1.021204300224781,37,76,23,51,0,2,5,0,0.0,0,0,0,0.0,0,4,0,0.0,2,5,0,0,0,0,0,0,0,5,0,1,0.0
BBC,13,2,"Cologne is witnessing one of the most frantic and entertaining starts to a game at Euro 2024...as well as one of the best atmospheres. Honestly, both sets of fans in the stands are giving off BIG energy.",General,"[12:45] Jan Vertonghen under pressure, carries the ball from the left defensive third into the central defensive third under pressure, plays a long pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball",66,0.0746336550933347,0.0888156741257808,0.1372094599593586,0.129237562417984,0.0,0.9838204979896544,0.015908095985651,0.9679124020040036,37,59,23,44,0,2,3,0,0.0,0,0,0,0.0,0,1,0,0.0,2,3,0,0,0,0,0,0,0,2,0,1,0.0
BBC,13,3,"Cologne is witnessing one of the most frantic and entertaining starts to a game at Euro 2024...as well as one of the best atmospheres. Honestly, both sets of fans in the stands are giving off BIG energy.",General,"[12:17] Arthur Theate receives under pressure in the right attacking third under pressure, carries the ball under pressure, plays a dangerous medium pass back along the ground to Amadou Onana into the DANGER ZONE, Amadou Onana under pressure, carries the ball under pressure, plays a medium pass along the ground to Youri Tielemans into the central attacking third",64,0.0596184612382235,0.0994744441335443,0.1497756068185102,0.1486477255821228,0.0,0.9838204979896544,-0.0761289894580841,1.0599494874477386,37,58,23,45,0,2,3,0,0.0,0,0,0,0.0,0,1,0,0.0,2,3,0,0,0,0,0,0,0,2,0,1,0.0
BBC,13,4,"Cologne is witnessing one of the most frantic and entertaining starts to a game at Euro 2024...as well as one of the best atmospheres. Honestly, both sets of fans in the stands are giving off BIG energy.",General,"[12:56] Jeremy Doku under pressure, plays a dangerous medium pass along the ground to Romelu Lukaku Menama into the central attacking third . Andrei Burcă Andonie closes down Jeremy Doku . Romelu Lukaku Menama receives under pressure in the central attacking third under pressure, carries the ball - BUT LOSES IT! . Nicușor Silviu Bancu closes down Romelu Lukaku Menama",67,0.0537704169568201,0.0879010776436038,0.1011979936825358,0.1625052392482757,0.0,0.9838204979896544,-0.0648010671138763,1.0486215651035309,37,60,23,46,0,2,5,0,0.0,0,0,0,0.0,0,1,0,0.0,2,5,0,0,0,0,0,0,0,1,0,0,0.0
BBC,13,5,"Cologne is witnessing one of the most frantic and entertaining starts to a game at Euro 2024...as well as one of the best atmospheres. Honestly, both sets of fans in the stands are giving off BIG energy.",General,"[12:25] Dodi Lukebakio under pressure, carries the ball - BUT LOSES IT! . Valentin Mihai Mihăilă closes down Dodi Lukebakio . Dodi Lukebakio under MASSIVE pressure, plays a dangerous short pass along the ground to Timothy Castagne into the DANGER ZONE . Marius Mihai Marin closes down Dodi Lukebakio . Timothy Castagne receives under pressure in the left attacking third",65,-0.0071238668628061,0.0686764297395911,0.1007108174294133,0.10531847178936,0.0,0.9838204979896544,-0.2507042586803436,1.2345247566699982,37,60,23,45,0,2,4,0,0.0,0,0,0,0.0,0,1,0,0.0,2,4,0,0,0,0,0,0,0,1,0,0,0.0
BBC,13,6,"Cologne is witnessing one of the most frantic and entertaining starts to a game at Euro 2024...as well as one of the best atmospheres. Honestly, both sets of fans in the stands are giving off BIG energy.",General,"[12:02] Timothy Castagne under pressure, carries the ball - BUT LOSES IT! . Nicușor Silviu Bancu is beaten by Timothy Castagne! . Timothy Castagne takes on the defender under pressure, drives forward with the ball under pressure, plays a dangerous long ball through the air into the central attacking third, INTERCEPTED! Belgium loses the ball",63,-0.0135150685420709,0.1224175910802579,0.1375573637044122,0.2296954095363617,0.0,0.9838204979896544,-0.4374925494194031,1.4213130474090576,37,55,23,38,0,2,3,0,0.0,0,1,0,0.0,0,0,0,0.0,2,3,0,0,0,1,0,0,0,0,0,0,0.0
BBC,19,1,"Make no mistake, Belgium are on it tonight. They are playing like they are No 3 in the world.",General,"[18:30] The goalkeeper deals with it From the goal kick, Florin Constantin Niţă under pressure, plays a long ball forward through the air to Valentin Mihai Mihăilă, but the pass doesn't find its target",89,0.153797673135347,0.095200757284094,0.0794178548429285,0.2061844170093536,0.0,0.5937911868095398,-0.0766203925013542,0.670411579310894,19,34,7,22,0,4,3,0,0.0,1,0,0,0.0,0,3,0,0.0,4,3,0,0,1,0,0,0,0,4,0,1,0.0
BBC,22,1,"That's a great stat, Chris. This Euros is a great watch.",General,"[21:17] Dodi Lukebakio under pressure, carries the ball From the goal kick, Dodi Lukebakio under pressure, plays a medium pass along the ground to Timothy Castagne, Timothy Castagne under pressure, carries the ball From the goal kick, Timothy Castagne under pressure, plays a long ball forward through the air to Romelu Lukaku Menama into the left attacking third, but the pass doesn't find its target . Andrei Burcă Andonie under pressure, plays a short pass to Marius Mihai Marin",96,0.0394912250339984,0.070438340306282,0.0,0.2113150209188461,0.0,0.9842997193336488,-0.0690504014492034,1.0533501207828522,11,79,6,59,0,2,7,0,0.0,0,0,0,0.0,0,3,0,0.0,2,7,0,0,0,0,0,0,0,7,0,4,0.0
BBC,22,2,"That's a great stat, Chris. This Euros is a great watch.",General,[21:28] Denis Mihai Drăguş is dispossessed by Wout Faes! . Wout Faes in the duel,98,0.0079120637353145,0.0495510123008996,0.0363058810932966,0.1123471558094024,0.0,0.9842997193336488,-0.1327050626277923,1.117004781961441,11,15,6,9,0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0
BBC,22,3,"That's a great stat, Chris. This Euros is a great watch.",General,"[21:23] Dodi Lukebakio closes down Andrei Burcă Andonie . Marius Mihai Marin under pressure, plays a short pass to Răzvan Gabriel Marin, Răzvan Gabriel Marin under pressure, carries the ball from the central midfield into the right midfield - BUT LOSES IT! . Amadou Onana closes down Răzvan Gabriel Marin . Răzvan Gabriel Marin under MASSIVE pressure, plays a medium pass forward along the ground to Denis Mihai Drăguş",97,0.0069077759981155,0.0540494223435719,0.0,0.1621482670307159,0.0,0.9842997193336488,-0.1502174437046051,1.1345171630382538,11,69,6,53,0,2,6,0,0.0,0,0,0,0.0,0,1,0,0.0,2,7,0,1,0,0,0,0,0,2,0,1,0.0
